,url,full_text,user_id_str,truncated_full_text,month,day,year
3132,https://twitter.com/RonPTC/status/991104643546611712,"@AIIAmericanGirI @BreitbartNews Loving the Huckabee !

Sanders said, “Senator Corker worked with Nancy Pelosi &amp; the Obama admin. to pave the way for that legislation and basically rolled out the red carpet for the Iran deal .... but he not only allowed the deal to happen, he gave it credibility,”

#MAGA",860629313800081409,,Apr,30,2018
3133,https://twitter.com/Copernicus2013/status/991104641902530560,Thread on Iran nuke intelligence.. it’s absolutely shocking that religious leadership would engage in immoral acts of lying and deceit 👇 https://t.co/VzFC9wO3eL,936079812,,Apr,30,2018
3134,https://twitter.com/Peace_3o/status/991104631769100288,"If the Korean crisis has been solved and the nuclear reactors have been solved, it is now up to Iran to either agree or go to war #Iran",895043792717393920,,Apr,30,2018
3135,https://twitter.com/rcpvideo/status/991104615956516864,"Pat Buchanan: ""Bibi Netanyahu Wants The U.S. To Fight A War With Iran On Behalf Of Israel""  https://t.co/ib1dNMB0Vp",19543182,,Apr,30,2018
3136,https://twitter.com/TimRunsHisMouth/status/991104598118227972,"Think you had a rough day, imagine being the guy who had to come up with that fake ""John Kelly called Trump a moron"" story to cover for Obama looking like an idiot over his terrible Iran deal.",34367582,,Apr,30,2018
3137,https://twitter.com/MadryBruce/status/991104597702963200,Netanyahu claims Iran hid nuclear weapons program https://t.co/X53l3NpOQl via @YouTube,907952161044275204,,Apr,30,2018
3138,https://twitter.com/PaulaAllison1/status/991104583937220609,@FoxNews @POTUS SAY NO TO IRAN DEAL! THIS DEAL WAS AN ACT OF TREASON (IN PLAIN SIGHT) BY OBAMA!,379371104,,Apr,30,2018
3139,https://twitter.com/alphonsemourad/status/991104581676535809,Foreign Minister Mohammad Javad Zarif on U.S.-Iran Relations https://t.co/AiXUDZra1b via @YouTube,783745778,,Apr,30,2018
3140,https://twitter.com/benavu54/status/991104569684840448,"Iran blocks encrypted Telegram messenger app, citing security https://t.co/soucLgsaVx",38808541,,Apr,30,2018
3141,https://twitter.com/gailborges/status/991104558142144512,"Multiple reviews by the IAEA &amp; Trump's State Dept have so far failed to turn up any evidence that Iran has violated the agreement. Trump, however, may be in violation of it for actively discouraging other countries to engage in business with Iran, a practice the deal prohibited. https://t.co/V7WANtEExJ",17072387,,Apr,30,2018
3142,https://twitter.com/BimaNewsID/status/991104538214977536,Israel Punya Bukti Iran Kembangkan Senjata Nuklir https://t.co/N1vUMAt5sg https://t.co/GY7SxTJTQ8,885751704754331650,,Apr,30,2018
3143,https://twitter.com/GuyHurwitz/status/991104537044967425,@supercurrymax @tparsi How can you be sure that they implement the deal? the check ups mechanism is faulty and evidently Iran has already lied when the agreement was signed.,79828796,,Apr,30,2018
3144,https://twitter.com/kbaxter/status/991104535547424768,“But Mr. Netanyahu did not provide any evidence that Iran had violated the nuclear agreement since it took effect in early 2016.” https://t.co/xMJWPQT5Y6,14149882,,Apr,30,2018
3145,https://twitter.com/SunInTheRain14/status/991104534695981062,"@hrtablaze IMO, this is a time when we have to let the GCC work through the problems in the ME. They, &amp; only they, understand the mindset of MEers. Iran, at present w/it's theocratic government, is a threat. This is not the government Iranian citizens want. We should support GCC when asked.",940711365135577088,,Apr,30,2018
3146,https://twitter.com/Grailstartrader/status/991104530191454208,"Netanyahu: 'Secret files' prove Iran 'brazenly lying' about nukes
https://t.co/MxvrPeTd5N
(Via WND)",828069744280498176,,Apr,30,2018
