"created_at","url","full_text","user_id_str"
"Sun Jul 30 05:18:18 +0000 2023","https://twitter.com/upholdreality/status/1685520169777397760","North Koreans celebrate the 70th anniversary of their victory in the Korean War

Russian Defense Minister Shoigu as guest of honor https://t.co/yaF22n1eYm","1076661635819937797"
"Mon Jul 31 09:33:30 +0000 2023","https://twitter.com/runews/status/1685946779953434626","North Korean Army https://t.co/GvWaGUn3vG","243318995"
"Sun Jul 30 14:29:15 +0000 2023","https://twitter.com/AmericanFWoman/status/1685658821786537984","When North Korea copies your homework. 

The North Korean NK9 “Morning Star” closely resembles the U.S. MQ-9 “Reaper” as it was paraded through Kim II Sung Square - in Pyongyang, DPRK, July 28th, 2023.

There is precisely a 68% chance it’s made of styrofoam…. https://t.co/CLFDCtWHt3","1508195016317022212"
"Sun Jul 30 21:21:31 +0000 2023","https://twitter.com/Imranicus/status/1685762568978042882","Randomly decided to add the music track from Madonna's Hung Up song to a video of a North Korean troops marching.

#SundayVibes https://t.co/Nqt5XDWHgB","1186382611431723014"
"Mon Jul 31 19:17:18 +0000 2023","https://twitter.com/NinaByzantina/status/1686093697035960320","North Koreans 🇰🇵 performing (very well!) Shaman’s patriotic Russian 🇷🇺 song Let’s Rise in near-perfect Russian: now I’ve seen everything! 👀 https://t.co/dqTijRN8L6","1271025590"
"Sun Jul 30 14:38:33 +0000 2023","https://twitter.com/war_noir/status/1685661158873747457","#Sudan 🇸🇩: Rapid Support Forces (#RSF) released a video from a location in #Khartoum which claimed to be targeted by the Sudanese Forces.

The ""missile"" at the site seems to be an INERT (non-function) model of the BK-3 'Burkan' glide bomb —which is based on North Korean AGP-250.… https://t.co/Tx8Dbrz956","1203051584835538946"
"Sun Jul 30 05:41:02 +0000 2023","https://twitter.com/Sprinterfactory/status/1685525890472570880","🇰🇵The missiles of the North Korean Morning Star-9 drone (a copy of the American MQ-9 Reaper) appear to be similar to the American AGM-114 Hellfire and the Iranian Ghaem-114 (also copied from the American AGM-114) https://t.co/O2JRFgvt5k","1128337957289697281"
"Sun Jul 30 15:16:43 +0000 2023","https://twitter.com/matttttt187/status/1685670764131790849","‼️ #Sudan 🇸🇩: Rapid Support Forces (#RSF) released a video from a location in #Khartoum which claimed to be targeted by the Sudanese Forces.

The ""missile"" at the site seems to be an INERT (non-function) model of the BK-3 'Burkan' glide bomb —which is based on North Korean https://t.co/I99gnN2qrr","47435143"
"Mon Jul 31 17:30:23 +0000 2023","https://twitter.com/teiswrld/status/1686066792282669057","Is sohee british for real bc it’s giving renjun North Korean and born in 1999","1234907130601316352"
"Mon Jul 31 07:36:15 +0000 2023","https://twitter.com/CryptoCronkite/status/1685917274207649792","North Korean bear market","179158131"
"Sat Jul 29 21:46:22 +0000 2023","https://twitter.com/frederickcheng5/status/1685406435126226944","Ukrainian forces have been firing North Korean rockets at Russian positions in Donbass, the Financial Times has claimed. https://t.co/pMG3ZbDthh","1380665350556057601"
"Mon Jul 31 08:20:22 +0000 2023","https://twitter.com/stoa1984/status/1685928374986735616","North Korean missile boats, with Amnok-class corvette being their flagship. Note the boats have AK-230s but no fire control radar, making them something in between a Chinese early type 021 and an USSR Osa. https://t.co/KelnVdhSsG","718998669144506368"
"Sun Jul 30 14:58:22 +0000 2023","https://twitter.com/matttttt187/status/1685666148979793921","🔴 URGENT UPDATE – South Korea and the United States staged combined anti-submarine drills, involving a U.S. nuclear-powered submarine, in waters south of the Korean Peninsula on Saturday, Seoul's Navy said, amid joint efforts to reinforce readiness against North Korean military https://t.co/uyodya0fdB","47435143"
"Sun Jul 30 23:16:48 +0000 2023","https://twitter.com/Lyla_lilas/status/1685791583306645504","Top Gun is not even close to this masterpiece 

North Korean Air Force advertisement.
SRC: Rage X / Telegram https://t.co/mWwL2AwZmi","1447541603015528454"
"Sun Jul 30 01:05:00 +0000 2023","https://twitter.com/Reuters/status/1685456423264645120","Ukrainian soldiers were seen using North Korean rockets that they said were seized by a 'friendly' nation before being supplied to Ukraine, according to a Financial Times report https://t.co/k0dYV5OK22 https://t.co/JyoNp0fAjI","1652541"
"Sat Jul 29 22:05:00 +0000 2023","https://twitter.com/Reuters/status/1685411124878123008","Ukrainian soldiers were observed using North Korean rockets that they said were seized by a 'friendly' country before being delivered to Ukraine, the Financial Times reported https://t.co/k0dYV5PhRA https://t.co/bNchPEF8oU","1652541"
"Sun Jul 30 19:22:23 +0000 2023","https://twitter.com/RealTime1960s/status/1685732589980483589","July 30, 1963 - A corporal who knew there was “a bullet marked for me,” a private who urged his family to “pray for peace,” and a paratrooper who liked the army but hated Korea — these were the three Americans who died from North Korean snipers’ bullets along the demilitarized… https://t.co/1plGaQYcUN","367324058"
"Mon Jul 31 13:38:23 +0000 2023","https://twitter.com/GrugAllman/status/1686008409429086209","TLDR: one of the very visible police officer extras in dark knight rises was possibly a CIA asset and is currently on the run and in hiding, fearing assassination by North Korean agents","1519490388612030464"
"Sat Jul 29 14:53:49 +0000 2023","https://twitter.com/Irishboxingcom/status/1685302615804960768","On This Day in 1980: Belfast flyweight Hugh Russell defeated North Korean Ryon-Sik Yo on a 3-2 split decision to guarantee himself bronze at the Moscow Olympics. https://t.co/mxKfopkFd6","274207651"
"Mon Jul 31 01:53:28 +0000 2023","https://twitter.com/i_Mitya_2/status/1685831009894309888","Incredible. North Korean’s performed, in russian and without accent, Russia’s most patriotic song “Victory Day”. This song in Russia initially devoted to the Victory in World War Two. 
The large screen banner in Russian: Forever Friendship.","1502102768550658049"
"Sun Jul 30 22:58:08 +0000 2023","https://twitter.com/Wisewonders/status/1685786886781140993","@DonaldJTrumpJr Here’s Daddy SALUTING a North Korean General🤣🤣🤣🤣 https://t.co/lXvrizhtPi","39091240"
"Sun Jul 30 11:03:02 +0000 2023","https://twitter.com/novocainerush/status/1685606923209494528","They think they'll be able to control social media users by this North Korean strategy. They have no idea what to do with this monster","145976804"
"Sun Jul 30 20:00:00 +0000 2023","https://twitter.com/steve_hanke/status/1685742055203426304","The Financial Times reports that Ukraine used North Korean rockets to blast Russian forces. Now, Ukraine is using weapons from the most sanctioned country in the world. Amazing. 
https://t.co/sZf4LYWRQx","863527548"
"Sat Jul 29 22:11:16 +0000 2023","https://twitter.com/Aviation_Intel/status/1685412704872456192","Ukraine Situation Report: The Curious Case Of Kyiv’s North Korean Rockets
https://t.co/C3E10Gf33e","613212190"
"Sun Jul 30 22:31:11 +0000 2023","https://twitter.com/QuackersNCheese/status/1685780103614304256","Please stop tweeting about or replying to Hinkle. Just stop. Please. He is monetizing engagement, which includes negative replies. Don't enable him earning money on the backs of dead Ukrainians, a nation subjected under a North Korean dictator or enslaved Chinese Uyghurs.","828676777"
"Mon Jul 31 06:51:33 +0000 2023","https://twitter.com/chadocl/status/1685906024367349760","US Senate appoints North Korean human rights envoy after six-year vacancy https://t.co/tob1uoOESd https://t.co/TwHSCe2jFn","1607602940"
"Sun Jul 30 09:42:26 +0000 2023","https://twitter.com/bkava/status/1685586642835292160","""On July 30, 1946, 77 years ago, the North Korean Provisional People's Committee chaired by great leader Comrade KIM IL SUNG passed the Sexual Equality Act in Korea.

Too bad the BBC says they're 'starving' 🤣🤣🤣","356217307"
"Sun Jul 30 10:30:13 +0000 2023","https://twitter.com/StandardKenya/status/1685598666646536192","Senior Russian and Chinese delegates joined North Korean leader Kim Jong Un as he displayed his most powerful nuclear-capable missiles in a military parade marking a major war anniversary.

https://t.co/SyLjQVMYb3","53037279"
"Sun Jul 30 07:35:13 +0000 2023","https://twitter.com/DoctorKimochi/status/1685554625846673408","So a South Korean invites a North Korean to show them their weapons.

North Korean: Wow! All these weapons just to prepare for us??

South Korean: No, they're for the Japanese.","891120706909421570"
"Mon Jul 31 16:34:58 +0000 2023","https://twitter.com/BoringSleuth/status/1686052845119057920","I've also highlighted on numerous times about how a certain influencer group, likes to tell everyone its North Korea rugging crypto, but I've shown that funds from Ronin, and others, seem to flow thru non-North Korean entities.  https://t.co/D4OSFVipq1 https://t.co/aqyk81ow1V","1535305949489025027"
"Sun Jul 30 12:04:15 +0000 2023","https://twitter.com/BlokeOnWheels/status/1685622331731767297","Next you'll be telling me that Kim Jong Un isn't evil as shown by North Korean election results. Bloody hell the ignorance is truly astounding.","806113446546853888"
"Mon Jul 31 08:11:54 +0000 2023","https://twitter.com/HorstWillemvd/status/1685926245442191361","@liz_churchill10 The Schwab family is like a North Korean, self proclaimed, dynasty of non-elected crypto communist dictators.","1205054408721088512"
"Sun Jul 30 13:21:13 +0000 2023","https://twitter.com/keywhysgzat/status/1685641700373610497","North Korean artists sing a song in Chinese in commemoration of the victory of Korean War 70 years ago. 
The lyrics praise the sacrifices that Chinese PLA soldiers made. Very moving.","1489519121481879554"
"Sat Jul 29 21:35:52 +0000 2023","https://twitter.com/Iancoll94354676/status/1685403795994402816","The EU has just sanctioned a Rwandan army officer for leading an M23 incursion into the DCR which has terrorised civilians. Rwanda has a North Korean style grip on news media and Braverman would fit right in 

https://t.co/Vcz6fnq4Vx","902620050636595203"
"Mon Jul 31 04:21:38 +0000 2023","https://twitter.com/TJneedsDad/status/1685868295243927552","Is the repressive North Korean regime also guilty of denying countless citizens their basic human rights as is the case when Japan denies most single parents their right to see their children? 

Japan is a sophisticated democracy where human rights are supposedly cherished, but…","1648773196190040065"
"Sun Jul 30 01:50:01 +0000 2023","https://twitter.com/ColinZwirko/status/1685467751966715904","Top Chinese and Russian officials applaud alongside North Korean leader Kim Jong Un as Pyongyang's largest nuclear missile rolls past them at a military parade Thursday
https://t.co/HRKkBAXgaM https://t.co/SONnRcQjEj","886337222"
"Sat Jul 29 14:24:17 +0000 2023","https://twitter.com/SkyNews/status/1685295184655855616","Former British Army Intelligence and Security Officer Philip Ingram discusses reports that Ukrainian soldiers had been seen firing North Korean rockets 👇

Read more 🔗 https://t.co/m6Y25LldD8 https://t.co/F6SThqLPcg","7587032"
"Sat Jul 29 15:33:46 +0000 2023","https://twitter.com/TheDragonFeeder/status/1685312666888491008","""Chinese and Russian officials stood shoulder to shoulder with North Korean leader Kim Jong Un as they reviewed his newest nuclear-capable missiles and attack drones at a military parade.""

The #ColdWar version of ""The Three Amigos""...

Concerning...

https://t.co/0RNursL6ho","1219719960693334016"
"Sat Jul 29 17:09:52 +0000 2023","https://twitter.com/SusanneM0905/status/1685336851228332032","Ukraine Using Captured North Korean Ammunition Near Bakhmut
https://t.co/Bl7gWJOp4I","1512803857730048004"
"Mon Jul 31 10:22:34 +0000 2023","https://twitter.com/chadocl/status/1685959128001421312","North Korean economy contracts for third straight year in 2022: Bank of Korea https://t.co/zMxmH7JY2g https://t.co/NDGY90rBde","1607602940"
"Sat Jul 29 19:59:28 +0000 2023","https://twitter.com/RBellikoff/status/1685379535183962112","@BeschlossDC Next, he'll post his love letter from the North Korean dictator.","1333894528483217408"
"Sun Jul 30 07:09:25 +0000 2023","https://twitter.com/NOELreports/status/1685548133571289088","Let's continue with the general events. Ukraine reportedly also uses captured North Korean shells. Soldiers say they are of very bad quality. https://t.co/jztbzTkpAz","1480304164337033217"
"Sat Jul 29 22:08:59 +0000 2023","https://twitter.com/ArmsControlWonk/status/1685412130223276032","The North Koreans printed the placards in Korean and ... English ... for a visit from the Defense Minister from ... Russia.* https://t.co/VCvo9LaD11","22803302"
"Sun Jul 30 13:46:04 +0000 2023","https://twitter.com/Fernand46357857/status/1685647953552093186","Ukraine uses North Korean rockets to blast Russian forces: FT | Reuters https://t.co/G1vpb6xSNN","1244663153872560129"
"Sun Jul 30 02:24:35 +0000 2023","https://twitter.com/MrKovalenko/status/1685476454149074944","Meanwhile, during the counteroofensive the Ukrainian soldiers capture the North-Korean MLRS rockets supplied to Putin, and fire them back onto positions of the Russian occupiers. https://t.co/A7qFs7e8II https://t.co/r0587foNBI","1314241954058833926"
"Mon Jul 31 08:37:16 +0000 2023","https://twitter.com/handfulofoli/status/1685932627495186432","@thetinysir Not a chance you didn’t ask for extra. My greggs checks everything like the North Korean military","1228031059620761601"
"Sun Jul 30 10:31:56 +0000 2023","https://twitter.com/KrauseForIowa/status/1685599099385458689","So when you are low on bullets to shoot, sometimes you throw Frisbies? Yup! ""Ukraine got its hands on North Korean rockets that troops say are wildly unpredictable and 'do crazy things,' and they're lobbing them at the Russians.""
https://t.co/tdDHPaztH3","45413198"
"Sun Jul 30 17:40:26 +0000 2023","https://twitter.com/sentdata/status/1685706931640434688","Ukrainian officials refused to say how their military acquired the North Korean rockets, except that a “friendly” country “seized” them from a ship.
🇺🇦❤️🇺🇦❤️
Ukraine Set to Enter Crimea ‘Soon’ After STEALING North Korean Rockets: Report https://t.co/IaCEIvltQJ","1056584150"
"Sat Jul 29 16:53:23 +0000 2023","https://twitter.com/bcwestmind/status/1685332703091298304","@nexta_tv Polish and Lithuanian armies move into Kaliningrad, basically undefended. Putin falls the same day, gets defenestered. Russia retreats to North Korean style isolation, Ukraine joins Nato, China dumps Russia, a loser country. There is peace in the world.","27947724"
"Sat Jul 29 21:48:54 +0000 2023","https://twitter.com/RepYoungKim/status/1685407073889071104","Supporting North Korean human rights should be treated like a vital component of our North Korea policy.

I am glad this position is filled after a six-year vacancy &amp; look forward to working with Special Envoy Turner to support North Korean human rights.
https://t.co/j0UIK1jmyt","1344677401465397249"
"Sun Jul 30 20:56:08 +0000 2023","https://twitter.com/jkbloodtreasure/status/1685756181518680064","this is apparently the March Past of the North Korean Secret Police (via @chenchenzh )","166682786"
"Sat Jul 29 21:48:31 +0000 2023","https://twitter.com/stoa1984/status/1685406977470423041","In line with what is known about North Korean ammunition.","718998669144506368"
"Mon Jul 31 02:16:22 +0000 2023","https://twitter.com/krus_chiki/status/1685836770712190976","As the Utility mech you’d be overseeing North Korean shipbuilders","922267018526707712"
"Sun Jul 30 14:21:02 +0000 2023","https://twitter.com/ThreshedThought/status/1685656753558491136","So what, you think?

Well - the Russians, more than almost anyone else (expect perhaps the North Koreans) practice a very artillery centric type of warfare for both offence and defence. 

Take out the artillery and they can’t fight anymore","288259199"
"Sat Jul 29 11:12:00 +0000 2023","https://twitter.com/democracynow/status/1685246792026230786","The Korean War was ""unbelievably dirty,"" says historian Bruce Cumings, who notes that about 70% of casualties were civilians. ""The U.S. Air Force ran out of targets within a couple of months, but kept pounding North Korea for three years."" https://t.co/nZTmRkgKVE","16935292"
"Mon Jul 31 15:47:42 +0000 2023","https://twitter.com/Rover829/status/1686040950060027904","Not exactly a ringing endorsement for North Korean munitions but here we are","126816712"
"Mon Jul 31 06:15:23 +0000 2023","https://twitter.com/thehistoryguy/status/1685896923482378240","70yrs ago this week there was an Armistice that ended the fighting in Korean. It was not a peace treaty, the war has never officially ended.

New podcast on the history of the war, the peace, and why I once stood on this bridge between North and South:

https://t.co/OeywtiLKdS https://t.co/cL2LSa7fQY","28978705"
"Mon Jul 31 11:19:53 +0000 2023","https://twitter.com/sfm_42/status/1685973552401637376","@12News Which North Korean sister city is this?","217544261"
