created_at,url,full_text,user_id_str,user/location
Thu Nov 30 03:27:24 +0000 2023,https://twitter.com/jurgen_nauditt/status/1730065967676346789,"From Rason's port, North Korea has sent russia an estimated 2,000 containers suspected of carrying artillery shells, and possibly short-range missiles, South Korean military officials have told reporters.
Reuters.

P.S. And the EU?
Instead of delivering Ukraine the promised… https://t.co/BFBk3O2uOg",1611087712982818843,U.S.A
Thu Nov 30 18:35:31 +0000 2023,https://twitter.com/_AfricanSoil/status/1730294503246835794,"🇰🇵 | North Korea | ""We launched for the first time a satellite that took pictures of the White House, the US Department of Defense building, and the US aircraft carriers at Norfolk Naval Base"" - North Korean Statement 

Kim Jong-un is on some: ""Come try me. Ngizonibhoma manje… https://t.co/U458OROMAg",1063336350,DE US
Wed Nov 29 17:01:09 +0000 2023,https://twitter.com/EmekaGift100/status/1729908368536396208,North Korean leader Kim Jong-un in campaign mode due to regional elections. https://t.co/PFdT6REMbg,1455938622515974146,"Wichita, Kansas"
Wed Nov 29 00:47:05 +0000 2023,https://twitter.com/CurtisHebert/status/1729663236495098065,"Aurthur Engoron &amp; Letitia James are guilty of election interference of a presidential election.

The only victim in this unconstitutional Kangaroo trial is President Donald Trump.

The North Korean Like New York judicial system needs to be cleaned of the vermin that now runs the…",166134301,"Nevada, NV"
Thu Nov 30 01:45:44 +0000 2023,https://twitter.com/cartographer_s/status/1730040381708910809,The Far East Leopard - Endangered and only found in around the Russian-Chinese-North Korean border region https://t.co/z9hUf9hFue,1337151218880311298,NH
Thu Nov 30 19:48:14 +0000 2023,https://twitter.com/ChainArgos/status/1730312802454163678,While looking at transfers to sanctioned wallets we stumbled on an interesting situation where Tether managed to proactively blacklist North Korean money launderers who were later sanctioned by OFAC but Coinbase continued to allow users to send $USDC to them.  $COIN https://t.co/Nv3ltbKCc1,1611527619727724545,us
Thu Nov 30 02:58:56 +0000 2023,https://twitter.com/thevalianttiger/status/1730058804656493014,North Korean ass elections https://t.co/vLudsfqohK,937232346855682049,"Utah, UT"
Wed Nov 29 18:23:25 +0000 2023,https://twitter.com/kvistp/status/1729929071067369717,"👀 😂 😬
North Korea says its satellite took pictures of the Pentagon and the White House

The North Korean Central News Agency reported this on Tuesday. In addition to the Pentagon and the White House, the Manrigen 1 reconnaissance satellite is said to have provided images of… https://t.co/oXASrt6xHE",1625869257073475586,"Memphis, Tennessee"
Wed Nov 29 19:01:54 +0000 2023,https://twitter.com/IamMrDas_/status/1729938756399227347,"A North Korean teen chosen to go to the International Mathematical Olympiad used it to escape North Korea and start a new life.

For Jong Yol-Ri, the International Mathematical Olympiad in Hong Kong,2016 was his last chance for freedom. If the then 18-year-old, two-time silver… https://t.co/7QTDEmOvDT",1585722329392635904,U.S.A
Thu Nov 30 13:46:56 +0000 2023,https://twitter.com/Gerashchenko_en/status/1730221878755602608,"North Korea has sent about 2,000 containers of weapons to Russia, Reuters informs.

Artillery shells and short-range missiles were possibly loaded onto Russian ships at the North Korean port of Rason, which has been out of service since 2018.

Also, since late 2022, activity has… https://t.co/m2d8wkGzVr",1505481949854502915,"District of Columbia, DC"
Thu Nov 30 09:28:43 +0000 2023,https://twitter.com/guriksinghmajha/status/1730156894646637008,This guy gave death threat to another American. Indians are with every passing day acting more and more like North Koreans. @pnjaban @FBI @StateDept @TheJusticeDept and where is the reaction from North Korean background Democrats such pramila jayapal and ro khanna.… https://t.co/bgwyPskt8Y,1470627892145000450,"Oregon, OR"
Wed Nov 29 05:36:10 +0000 2023,https://twitter.com/6NewsAU/status/1729735983963185577,"Kim Jong-un has led North Korea’s Fatherland Front to its WORST local electoral performance since 1956, suffering a swing of 0.13% in some areas ⬇️

Turnout decreased to 99.63%, with 0.37% of North Koreans overseas and 0.000078% abstaining 🇰🇵

#6NewsAU | https://t.co/eU0kSSqhk6 https://t.co/CguGrSIpGF",1255629140562046976,"Jacksonville, Florida"
Thu Nov 30 15:09:12 +0000 2023,https://twitter.com/djuric_zlatko/status/1730242581655597493,"SEOUL, Nov 29 (Reuters) - Once a North Korean experiment in limited capitalism, the Rason Special Economic Zone appears to be the epicentre of the isolated country's growing cooperation with Russia, experts say, including possible shipments of arms for the war in Ukraine.

-""Now… https://t.co/O75GMTol4C",1336257308293292035,us
Thu Nov 30 03:10:12 +0000 2023,https://twitter.com/shimachan2023/status/1730061638773182670,"Assuming we trust the North Korean data, North Korea's total fertility rate is much higher than South Korea's. Of course, more than in Japan(1.30 in 2021). Why is the birth rate in North Korea so high? https://t.co/z0Jh2IrlmW",1633978668908429312,us
Thu Nov 30 23:28:32 +0000 2023,https://twitter.com/zachxbt/status/1730368245150941287,@Blast_L2 Holy Pengy is looking for a job (definitely not a North Korean) https://t.co/VR6RLPbClt,3012852462,AK
Wed Nov 29 07:41:00 +0000 2023,https://twitter.com/nychyl/status/1729767399501468129,"Keep digging your hole. The @premierleague and @SkySports both in it together. Silencing crowds, cutting off politicians...must be a practise run for the North Korean TV rights. #corruptpremierleague https://t.co/pgkAwDGqtK",1363853596522131457,MD US
Thu Nov 30 05:15:05 +0000 2023,https://twitter.com/koryostudios/status/1730093065711587738,"North Korean cartoons from the 1950s. @Old_Pyongyang 

https://t.co/9dP56lSZEf",1668547281153581058,U.S.A
Wed Nov 29 08:23:56 +0000 2023,https://twitter.com/yesnicksearcy/status/1729778204112568703,"This is East Berlin,  North Korean level oppression.",112280016,"Portland, Oregon"
Wed Nov 29 05:25:48 +0000 2023,https://twitter.com/TheAleksee/status/1729733376125386761,We need to ban North Korean immigration!,1474497125220114432,us
Thu Nov 30 12:41:00 +0000 2023,https://twitter.com/ArmoredWar/status/1730205284818395277,"M-2018 (fake designation), a North Korean SPG - a new model equipped with a radar-based ballistic sensor, which is more advanced tech than usual. Either it's a fake or the North Koreans managed to acquire a new partner trading in technology... #ArmoredWarfare #TankswithAW https://t.co/uHojG6tE6T",2387947039,U.S.A
Wed Nov 29 07:45:48 +0000 2023,https://twitter.com/5C4MMER/status/1729768606861283743,"🚨 BREAKING 🚨

@Portalcoin developer linked to the $70M North Korean hack of @coinexcom $portal

https://t.co/sj5wkkZyeU",1487836466768187392,TN US
