created_at,url,full_text,user_id_str,user/location
Thu Sep 28 16:15:00 +0000 2023,https://twitter.com/GOP4Ukraine/status/1707428704127799321,"Gov. Chris Christie: ""The Chinese are paying for the Russian war in Ukraine. The Iranians are supplying more sophisticated weapons. And so are the North Koreans... [Putin] wants to put the old band back together, and only America can stop it."" https://t.co/UAF0MtzfH3",1688569098874105856,U.S.A
Thu Sep 28 20:30:24 +0000 2023,https://twitter.com/garrethmcdaid/status/1707492977436721354,Literally looks like he's just finished an 18 hour shift in a North Korean Tractor Factory. https://t.co/Tz6P999cn2,26040731,"Wisconsin, WI"
Fri Sep 29 01:26:47 +0000 2023,https://twitter.com/visegrad24/status/1707567565826932949,"Presidential Candidate, Chris Christie, came out strong in the Republican debate last night.

He said that we are up against a Chinese, Russian, Iranian, North Korean alliance and that there is no point to talk with Putin.

20k kidnapped Ukrainian kids…

https://t.co/nLgJQBNmeL",1222773302441148416,"Massachusetts, MA"
Fri Sep 29 11:06:01 +0000 2023,https://twitter.com/JayinKyiv/status/1707713334907113856,"Putin continues to forge a new Axis of Evil for his war on the west. 

In the past month, Russia has brought in North Korean dictator, Libyan warlord Haftar, Belarus, Iran, South Sudan, Mali, Burkina Faso, Niger..

Today, the Taliban arrived. https://t.co/ZN9EV0awrX",1537130875296563200,Alaska
Thu Sep 28 01:59:02 +0000 2023,https://twitter.com/thonwingp/status/1707213293801365869,"This latest move by North Korea just about ends hopes for denuclearization of the Korean peninsula.

The rollback of nukes was not only a demand by the US and its vassals in the neighborhood, but also a position supported by China.

But sustained insincere dialogue and military… https://t.co/MJfQpGE8P6",1466703845141069826,Arkansas
Fri Sep 29 10:13:38 +0000 2023,https://twitter.com/mason_8718/status/1707700152331534555,"Special purpose missile cruiser of the South Korea and Japan to deter North Korea and China.
Japanese AESV 'Aegis equipped surface vessel' is literally floating moving giant SPY-7 castle.
-Ultimate defense capabilities.
South Korean JSS 'Joint Strike Ship' is armed with enormous… https://t.co/aZbxYsfegp",1557410297031593985,WY
Sat Sep 30 17:46:52 +0000 2023,https://twitter.com/k_on_kingdom/status/1708176600137617702,IMMINENT NORTH KOREAN INVASION. GLORY TO KIM IL SUNG https://t.co/sTXudpCw31,1678257811434754049,"Arkansas, AR"
Fri Sep 29 14:41:02 +0000 2023,https://twitter.com/Uva_EAC/status/1707767443807166590,Thank you to everyone who came to Dr. Kim's talk on North Korean advertising yesterday! And thank you to Dr. Kim for the insightful presentation 😊 https://t.co/xJQFF8rUj1,1174008917526888448,"New Orleans, Louisiana"
Sat Sep 30 16:05:14 +0000 2023,https://twitter.com/HasaNyaPiker/status/1708151022026195129,hasan talking nonstop about politics and playing north korean music LMAO my streamer is cringe noooo,1592114329976963072,MO
Sat Sep 30 17:15:48 +0000 2023,https://twitter.com/OwOsimulator/status/1708168782756135119,"Funnily enough, replace ""American"" with ""North Korean"" and 90% of people would believe it",1353604974190723073,us
Thu Sep 28 07:34:11 +0000 2023,https://twitter.com/KumRN_BPM/status/1707297639027634561,North Korean like obsession with tall statues. Copying stupidity of regressive nations. https://t.co/4NnvNjmbYO,4280250913,Ohio
Fri Sep 29 03:00:13 +0000 2023,https://twitter.com/TheLoFaz/status/1707591079934251349,They’re like North Koreans sifting through manure so they can ‘feast’ on a grain of rice,278922924,Louisiana
Fri Sep 29 14:56:33 +0000 2023,https://twitter.com/JordeomDohyun/status/1707771349811233145,"Kim Son Hyang on how to have a cunty finish to your FX routine. 
Well y’all time to say goodbye to the North Korean gymnasts for a while since AG for Gymnastics is over. Until we see them again 😔. https://t.co/Hvspb5Bf3R",1337832338080882690,DC
Sat Sep 30 01:04:29 +0000 2023,https://twitter.com/funnysmartguy12/status/1707924343475278015,"sorry guys i can't hang out tonight Mr. Beast is doing a video where I get $10,000 for every day I live in a North Korean Work Camp",1469291529000861701,U.S.A
Sat Sep 30 19:08:29 +0000 2023,https://twitter.com/KumRN_BPM/status/1708197139346772331,"At the time of his birth, a new glowing star lit up the sky, a double rainbow appeared and winter turned into spring. 

No. Not him. Not that one who comes to your mind. 

This is a North Korean legend about Kim Jong-II.",4280250913,"Indiana, IN"
Fri Sep 29 07:47:45 +0000 2023,https://twitter.com/fl360aero/status/1707663440418938940,"United States soldier Travis King flew in on a US military flight, landing at Kelly Field, Joint-Use facility, San Antonio, Texas around 1:30 a.m. ET

He escaped to North Korea on July 18, while on a civilian tour of the border and was immediately taken into North Korean custody. https://t.co/RGkKmzSwIv",1302217735246680066,"Delaware, DE"
Fri Sep 29 02:19:28 +0000 2023,https://twitter.com/CinematicBond/status/1707580823871094982,"Under appreciated Bond character?

He’s deeper than his North Korean military uniform or his son’s misdeeds! He shows that nuture can’t overcome a dark, villainous nature!

#JamesBond #BondTwitter #Bond26 #watch007 https://t.co/JhW06vYXz9",1414684759582674944,U.S.A
