created_at,url,full_text,user_id_str,user/location
Mon May 31 22:11:34 +0000 2021,https://twitter.com/da13thsun/status/1399488751575969792,"Th name Caesar contains Th name Ausar from Ancient Khem-Eth.

EDOM copy and paste Khem-Eth trying to be like G-Ds on Earth.

C + Ausar = Caesar.
Tsar is Royal in Russia derived from Ausar.

Today Ye eat Edom Lil Ceasar pie unbeknownst to you about real truth of PI https://t.co/E01465YcWR",49503851,"Maine, ME"
Mon May 31 23:33:47 +0000 2021,https://twitter.com/sniffydogs/status/1399509443428159488,"Say it isn't so, Joe: Biden raked in funds from Russia lobbyist! https://t.co/breFun7xcP",526824449,U.S.A
Mon May 31 22:20:02 +0000 2021,https://twitter.com/Thomas1774Paine/status/1399490882492055556,Biden received funds from top Russia lobbyist before Nord Stream 2 giveaway https://t.co/fAJRaU40iU,275276082,"Los Angeles, California"
Mon May 31 23:57:52 +0000 2021,https://twitter.com/AngieSkys/status/1399515505602535427,"Russia ready to discuss human rights if Biden wants, but starting with arrest of protesters who stormed US Capitol, says FM Lavrov

Obviously Russia is going to take the same as approach as  China did with the US. 😎 https://t.co/I8ffTHOcD3",1110605663464497152,U.S.A
Mon May 31 22:39:22 +0000 2021,https://twitter.com/RVAwonk/status/1399495749239414784,"As Lavrov accuses the US of “persecuting” the Capitol rioters, keep in mind that Russia is in the midst of a(nother) massive crackdown on human rights that has included the arrest and torture of journalists and opposition figures.",2316383071,SD
Mon May 31 23:13:34 +0000 2021,https://twitter.com/orangepeel18/status/1399504356832165898,"Overturning results, which effectively nullifies any votes they don't like.  Why have elections at all?  They would become sham elections, like they have in Russia.",1073707561,United States
Mon May 31 22:15:30 +0000 2021,https://twitter.com/RedbrickedSlums/status/1399489741700096004,"The mystery of the Siberian Ice Maiden - Russia Beyond 
@SelineSigil9 @OGOMProject 
https://t.co/U5zFPWcnKE https://t.co/8Sbj7xFjPp",912750367099715585,"San Francisco, California"
Mon May 31 22:50:16 +0000 2021,https://twitter.com/tatianycoeuvre/status/1399498489764122624,"https://t.co/7TWEcmm7XV On Memorial Day, Biden didn't commemorate veterans of the U.S. Instead he is mumbled about Human Rights in China &amp; Russia! Release patriots  you jailed after Jan 6th Capitol staged hoopla to steal election from Trump! Happy Memorial day, Patriots!✊🦅",379297386,"Philadelphia, Pennsylvania"
Mon May 31 22:07:02 +0000 2021,https://twitter.com/AmbSKReddy/status/1399487610163191817,"Meeting of #BRICS Foreign Ministers on 1June 2021! 
#India #Brazil #Russia #SouthAfrica #China #BRICS2021
https://t.co/wyBZyjhyxO https://t.co/jEZZrUI9i1",2761170568,"Kentucky, KY"
Mon May 31 23:08:58 +0000 2021,https://twitter.com/amborin/status/1399503198193217540,"CIA Democrats' and GOP NeoCons' 2014 coup in Ukraine, sanctions, Russiagate, and aggression cemented a Russia / China alliance:

""21st century combined scientific, economic and military power of a Russia-China strategic partnership...whole new ball game""
https://t.co/Ao7Huz8hRm",65484730,"Denver, Colorado"
