created_at,url,full_text,user_id_str,user/location
Thu Feb 28 22:40:57 +0000 2019,https://twitter.com/EpochTimes/status/1101250934053748736,"""Russia is a threat. It's not the greatest threat to America. The greatest threat to America is China"" - Dr. @SebGorka https://t.co/ov3atPO9kI",29097819,U.S.A
Thu Feb 28 23:27:20 +0000 2019,https://twitter.com/TomthunkitsMind/status/1101262606080327680,A woman who says she has evidence of Trump-Russia collusion was just forcibly detained by agents in Moscow. She asked the US for asylum but got crickets from the Trump admin. Wonder why? https://t.co/8NICDE1Mc0) https://t.co/8NICDE1Mc0,289118612,"Chicago metro area, Illinois"
Thu Feb 28 23:19:45 +0000 2019,https://twitter.com/ScotLithVAian/status/1101260696527011842,"Abraham Lincoln -""America will never be destroyed from the outside. If we falter and lose our freedoms, it will be because we destroyed ourselves.""

Our biggest threat is not ISIS, China or Russia but from within. #WeThePeople #COSProject CAN change this--&gt;https://t.co/ovVL64Gk3J https://t.co/nFS7RDVPsR",95378571,"Oregon, OR"
Thu Feb 28 23:55:00 +0000 2019,https://twitter.com/nowthisimpact/status/1101269568323010563,"Trump knew in advance that emails hacked by Russia would be leaked to hurt Hillary, according to Michael Cohen https://t.co/e4YKLqGu02",701725963,"New Hampshire, NH"
Thu Feb 28 23:15:05 +0000 2019,https://twitter.com/LubimayaRussiya/status/1101259525267574791,"#Russia set a new world record for wheat exports: 44 million tons. The previous achievement, dated back to 1981, belonged to the #US - 43.9 million tons.  https://t.co/gBohiD7kna https://t.co/c67OVL4N8l",2925787775,New Mexico
Thu Feb 28 23:42:19 +0000 2019,https://twitter.com/daggerwork/status/1101266378865156096,"N. Korea: We didn’t kill him.
Trump: I believe you.
.
Russia: We didn’t interfere.
Trump: I believe you.
.
Saudi Arabia: We didn’t kill him.
Trump: I believe you.
.
Any Woman: I was assaulted.
Trump: LYING IDIOT WOMAN! CROOKED! IMMIGRANTS! WITCH HUNT!",1675975628,"District of Columbia, DC"
Thu Feb 28 23:03:27 +0000 2019,https://twitter.com/LubimayaRussiya/status/1101256595420397568,"Where is democracy and freedom in #Ukraine? Oppressing the majority of the population! #Russia
https://t.co/sU98zW4kVE https://t.co/vMVcDsIbNa",2925787775,"Oregon, OR"
Thu Feb 28 23:58:32 +0000 2019,https://twitter.com/Barrylica/status/1101270457972609027,@yvessaintris Serbs are the most bottom barrel Slavs out here. They are Gypsies kicked out of Russia  that have no https://t.co/OacylX5XKd have rewritten history and  tried to claim Albanian (Illyrian) culture.,926334145,Nevada
Thu Feb 28 23:11:07 +0000 2019,https://twitter.com/TeamWrana/status/1101258524120629248,We are in Russia for the @FISU Universiade! 🇸🇪 #wug2019 #teamsweden #vinteruniversiaden2019 #studentidrott https://t.co/1H7BxtHUb2,875432945632280576,us
Thu Feb 28 23:03:57 +0000 2019,https://twitter.com/FrogLeapStudios/status/1101256719844298752,Rocking in Russia!                           📸crazy_jimmy #stpetersburg #clubzal #frogleap https://t.co/ideUkRnxQQ,325451342,us
