created_at,url,full_text,user_id_str,user/location
Sat Feb 29 23:59:59 +0000 2020,https://twitter.com/Truthse41012332/status/1233904780776542209,@jerrybthebuild Harvard chemist  in custody #FBI #Purge  the poor #trump . Wanted to cripple  China's rise to power..but he allowed to ppl to come here with zero over sight ppl. We do this to other countries  all the time.  Look it up on you tube and quits watching stupid shit.,1231776952513548288,"District of Columbia, DC"
Sat Feb 29 23:59:58 +0000 2020,https://twitter.com/SkelligRainey/status/1233904779505623042,@AdamParkhomenko Its like China quit smoking,547904199,"Chicago, Illinois"
Sat Feb 29 23:59:58 +0000 2020,https://twitter.com/despacitoyclaro/status/1233904779463680000,"#coronavirus #COVID2019
Cases-deaths-rate (as of 00:01 CET 3/1)
China 79,251-2,835-3.6%
RoW 6,788-107-1.6%

New cases in RoW keep rising. Rate in Iran 7.3% (figures&lt;reality?)

Rate in China well &gt;10% recently

Cases-deaths RoW:
2/26 395-6
2/27 928-14
2/28 1,089-18
2/29 1,432-19",1194577486371266565,SC US
Sat Feb 29 23:59:58 +0000 2020,https://twitter.com/Deej24064711/status/1233904777450414081,"@winter_haydn @dpakman Yeah, bc ppl in China have full access to the outside world. With a free press, and unrestricted internet access. That's incredibly ridiculous.",1213126537265831937,us
Sat Feb 29 23:59:57 +0000 2020,https://twitter.com/EurasiaReview/status/1233904774577295365,China’s Medical Experts In Iran To Help In Fighting Coronavirus https://t.co/uoXo5U8Oom https://t.co/15yhIuCL65,21856182,"Oklahoma, OK"
Sat Feb 29 23:59:56 +0000 2020,https://twitter.com/Marcelo_c4rdoso/status/1233904767560228864,"@veramagalhaes @marilizpj Ele queria um Bolsolula? Lulabolso? Mas nem um nem outro teve ou terão exito nessas maluquices que nunca deram certo e não fazem parte de paises de idh alto... 
Aonde isso da certo? Rússia? China? Síria, Hungria? Arabia Saudita?, Venezuela?,  Cuba?...",52391960,U.S.A
Sat Feb 29 23:59:56 +0000 2020,https://twitter.com/_a1ien/status/1233904767417692160,"useless information abt me:

~ I did 5 yrs of highland dancing
~ I have a degree in painting from Edinburgh College of Art
~ I was at Wrestlemania 32 in Dallas
~ I have been to The Great Wall of China
~ I used to row on the water at Glasgow green

quote and tell about yourself ♡",20953134,VA
Sat Feb 29 23:59:55 +0000 2020,https://twitter.com/HeindlAngi/status/1233904766759133192,"@Millie_12591 @wdunlap @Milbank Agreed. Unless we count every person around the world. ""Personally"". One reason we""my family"" don't take flu shots.  We don't even know if the #'s they are giving the WHO from China are true.",586131568,us
Sat Feb 29 23:59:55 +0000 2020,https://twitter.com/peb258/status/1233904765102366720,@R_China @_Birdkiller_ Pareil j’ai cru à un piratage de compte au départ 😂,1446437894,"Massachusetts, MA"
Sat Feb 29 23:59:53 +0000 2020,https://twitter.com/Lynda23807130/status/1233904755740639234,@JesseBWatters @JudgeJeanine @SpecialReport question can you get coronavirus from packages from China?,1222489069256675328,WY
Sat Feb 29 23:59:50 +0000 2020,https://twitter.com/ThomasDelee/status/1233904745535938565,@SpeakerPelosi Why didn’t you do that when China put a city of 10 million on lock down? Just saying!,3017754493,"Philadelphia, Pennsylvania"
Sat Feb 29 23:59:50 +0000 2020,https://twitter.com/coe_china/status/1233904743417892864,@Jeny_leaozinho Aonde,1020075001758797825,"Albuquerque, New Mexico"
Sat Feb 29 23:59:47 +0000 2020,https://twitter.com/DavidTaggart/status/1233904732080504832,@wesbury idk about China. I dont think South Korea was/is lying and the moment they got testing people in large numbers...they found large numbers of people with the virus. Seems to be a trend,23291900,Ohio
Sat Feb 29 23:59:46 +0000 2020,https://twitter.com/kizu91/status/1233904726606897152,China...Japan...South...Korea...North...Hong Kong...Taiwan...Macao...Russia...Beijing...Tokyo...Kyoto...Tianjin...Shanghai...Chongqing...Pyongyang...Seoul...Macau...Guangxi...Zhuang...Inner...Mongolia...Tibet...Xinjiang...Uyghur...Ningxia Hui...Taipei...Moscow...Kremlin...Kim...7,150631353,AZ US
Sat Feb 29 23:59:45 +0000 2020,https://twitter.com/franciscanalla/status/1233904724501553152,"Que locura. 
Menos mal que el virus arranco en China y no en otro lado. 

Son primerisimo mundo.",228744528,United States
Sat Feb 29 23:59:45 +0000 2020,https://twitter.com/TRTWorldNow/status/1233904721079013382,"UPDATE: China reports: 

-35 new deaths in mainland from coronavirus outbreak on Feb 29 vs 47 on Feb 28
-573 new coronavirus cases in mainland on Feb 29 vs 427 on Feb 28 - Reuters",804605049859145728,"San Antonio, Texas"
