url,created_at,full_text,user_id_str,user/location
https://twitter.com/RicciGeri/status/1443724094164422663,Thu Sep 30 23:47:01 +0000 2021,"Rep. James Comer... ""Hunter Biden is a potential problem, national security problem.""  Who bought his initial art work... &lt; highest paid artist in USA.  China buys influence and launders money through Art Community.",4846230078,North Carolina
https://twitter.com/HermsTheWord/status/1443723616718295040,Thu Sep 30 23:45:07 +0000 2021,"Cautious #OPEC+ deliberates output levels, as US, China seek more oil on the market #OOTT
🛢️Ministers meet Monday to decide Nov quotas
🛢️Committee analysis sees oversupply in Dec
🛢️US wants gasoline price relief, China stocking up on energy
https://t.co/LWgbE4s985 https://t.co/HcGusk9eNe",22464898,"Oregon, OR"
https://twitter.com/dailyzlinghe/status/1443726441472933923,Thu Sep 30 23:56:21 +0000 2021,"•100121• zhang linghe weibo update reposting cctv news' weibo for the national day of china

caption rough trans:
the mountains and rivers are splendid, the prosperous birthday, love my china!

#zhanglinghe #张凌赫 https://t.co/Ihv75bc5T6",1416550582421053440,"Washington, District of Columbia"
https://twitter.com/avianoir/status/1443722590137171978,Thu Sep 30 23:41:03 +0000 2021,The $12 gold cards from China on eBay look just like this,381382094,AR
https://twitter.com/CRASingapore/status/1443724319864012806,Thu Sep 30 23:47:55 +0000 2021,"🎙I teamed up w/ @AnalyseAsia's @BernardLeong for a 3-part @TechBurstAsia 🎙 series on #EmergingTrends. Pt 1 on #SmartCities &amp; #5G can be found here: https://t.co/BO7iJ0rKO3 

Pt 2 &amp; 3 w/b out next wk &amp; cover #drones, #AI, #ML, #DX, #Crypto, #NFT's &amp; what's going on in #China🇨🇳 https://t.co/5p3Y2XAJ2O",597003317,"Portland, Oregon"
https://twitter.com/sarahdaniell/status/1443723254275862528,Thu Sep 30 23:43:41 +0000 2021,In @NZHCanvas @nzherald Rachel Ross @showmeshorts with @JoannaWane; injury time @ByGregBruce; Elspeth Frascatore on the pandemic from a doctor's eyes; Michael Gandolfini on Tony Soprano; John Key + Paul Henry reckons @DianaWichtel; China's Selfie Panda @simonbwilson https://t.co/3IgASIB1ej,96031022,U.S.A
https://twitter.com/Democracy_Duck/status/1443722153417871362,Thu Sep 30 23:39:19 +0000 2021,"#auspol #ScottyTheBackStabber #qanda @abcnews #TheProjectTV 

Very very predictable that Scotty has disappeared
Interesting that @PeterDutton_MP has not been seen or heard from since trip to America
@JoeBiden Biden definitely told Scotty to stop the war mongering against China😂 https://t.co/dA7iMAaLNV",1277735065737326592,"Oklahoma City, Oklahoma"
https://twitter.com/CentralNewsUTS/status/1443722422327205899,Thu Sep 30 23:40:23 +0000 2021,Think you know the news? Try Central News' weekly #newsquiz - #britney #woodpeckers #MalcolmTurnbull #China #NRLgrandfinal  https://t.co/07BD08DF2V,824047388733997056,Arizona
https://twitter.com/hautchina/status/1443721802736340992,Thu Sep 30 23:37:55 +0000 2021,China is a libra,1325960109307129856,"Kentucky, KY"
https://twitter.com/GordonGChang/status/1443721540391129095,Thu Sep 30 23:36:52 +0000 2021,"Can’t wait to talk to @MariaBartiromo on her @FoxBusiness show, @MorningsMaria at 7:30 ET tomorrow. We’re covering a ton of #China issues. It’s never a good sign when there’s lots of news from that regime. #CCP #FoxBusiness",151930383,"Idaho, ID"
https://twitter.com/SumMatch/status/1443720502560755712,Thu Sep 30 23:32:45 +0000 2021,"@TheEconomist The Submarine deal between Australia and France was a bummer, with most experts calling the submarine ""training vessels"" or ""sitting ducks"", the Australian public never supported it. 
Australia desperately needs Nuclear Capabilities or  else it will fall in China's hands.",1273701966,"Milwaukee, Wisconsin"
https://twitter.com/TheDaveWeinbaum/status/1443717702896455688,Thu Sep 30 23:21:38 +0000 2021,https://t.co/7anNnPTMIZ #Are we #China yet? #AZAudit #SHOWTIME FriAMct 8_11 #rt Follow @HLERadio @LangmanVince @TrumpJew2 @RicciGeri @GingersPage @GingerChin5 @seejengoandgo @SouthGAPatriot @Georg_Freud @digger_geensen @TomMasontime2 @MyStoryIsntOver @Gina_7113 @PatriotKristen,263268740,NV
