"created_at","url","user_id_str","full_text"
"Wed Dec 30 23:45:05 +0000 2020","https://twitter.com/TheNatlInterest/status/1344429329149792258","152311372","Do demonstrations of U.S. military might actually help persuade China to back off from its own intimidation tactics? https://t.co/aKHOo4hmhQ"
"Wed Dec 30 23:46:09 +0000 2020","https://twitter.com/SnewsNo/status/1344429599321509888","1242258280178528257","@BenKTallmadge @BrianTh37895972 Of course its China. That's par for the course for them."
"Wed Dec 30 23:47:21 +0000 2020","https://twitter.com/Lauraslifeonink/status/1344429901441589257","347652568","@RawStory I'm young enough to remember that Nepotism Barbie miraculously got about 16 trademarks from China and one of them includes voting machines. If this is the route we are going then we need to dive into Kentucky and South Carolina.🤔 #justsaying ⬇️⬇️⬇️ https://t.co/jn3W1mvFZh"
"Wed Dec 30 23:57:31 +0000 2020","https://twitter.com/RandySF45/status/1344432459350298625","92087576","@cnnbrk Every time Russia gets caught doing something, an 'intelligence report' magically appears accusing China of the same thing."
"Wed Dec 30 23:59:58 +0000 2020","https://twitter.com/kittytat65/status/1344433075732639744","58561085","@SkamanD14 @VannWolfgang @Punkasfuck1965 @Carla_Dv7 @blackenrho @Paulymarshall3 @NatalieAHood @Tombx7M @FatOldAnarchist @nikidoog @brunstead @FleegleJason @zedmanpunk @musikkeria @Valpenn3 @BlueJeanCola @deborahvanjohn1 @nobbyonemate @sineadmcfc I'd been to that sushi restaurant a long time ago if my mind is correct. It's called Sea Garden and it's located in China town (not pc). Yep, I think that is the one."
"Wed Dec 30 23:51:25 +0000 2020","https://twitter.com/CNNSOTU/status/1344430925443198976","17112878","Trump was briefed that China sought to pay non-state actors to attack US forces in Afghanistan | ⁦@vmsalama⁩  https://t.co/QSI26HGIyB"
"Wed Dec 30 23:59:25 +0000 2020","https://twitter.com/iamdickjohnson/status/1344432936439918598","2520318637","@MahyarTousi China is the model the globalists wish they could get away with."
"Wed Dec 30 23:53:52 +0000 2020","https://twitter.com/unscriptedmike/status/1344431539669639170","3551446154","@BenKTallmadge @KelemenCari Yup. It’s always China, not Russia."
"Wed Dec 30 23:49:00 +0000 2020","https://twitter.com/Echinanews/status/1344430315591360513","338736117","Ideal for stargazers! Northwest China's #Qinghai Province, with stable weather, clear air and low precipitation, has plenty of places ideal for star watching. #YearEnder2020 https://t.co/oXbUATnsD5"
"Wed Dec 30 23:53:19 +0000 2020","https://twitter.com/Recon7997/status/1344431403098898433","882398028405014529","@CNNPolitics I'm confused. I just read that whole article and didn't see China mentioned. Did I miss something?"
"Wed Dec 30 23:41:06 +0000 2020","https://twitter.com/books_rogue/status/1344428329827495938","1006715714810597376","@LokiCabrera @ChilledChaos They've had ten months to be educated with hands-on pandemic experience and another five months of watching China deal with the pandemic, on top of that. There's no educating people that are playing willfully stupid and endangering other people, bc 'I don't wanna."""
"Wed Dec 30 23:51:19 +0000 2020","https://twitter.com/JillMacmahon/status/1344430900214439938","1165373586984583169","@yaneerbaryam @kprather88 Just like spring 2020: target flights from China, while the virus sneaks in to UK from Italy, Spain etc."
"Wed Dec 30 23:46:39 +0000 2020","https://twitter.com/teddyboylocsin/status/1344429724538265600","279788564","Which Asia ignored. TPP cannot be revived to the exclusion of China the most dynamic and inclusive economy in history: the richer it gets the richer its neighbors get; like the rising tide that lifts all boats. You just gotta watch that inclusivity doesn’t turn into absorption."
"Wed Dec 30 23:41:43 +0000 2020","https://twitter.com/MediciJones/status/1344428485473779713","905628462592868352","@GigiMcCoy7 The seats will be made in China &amp; purchased at Wal-Mart 😂"
"Wed Dec 30 23:58:40 +0000 2020","https://twitter.com/Independent/status/1344432749592129539","16973333","China clamps down in hidden hunt for coronavirus origins https://t.co/6oWmOLmfIc"
"Wed Dec 30 23:51:50 +0000 2020","https://twitter.com/isawthesethings/status/1344431031210942472","805372752","@axios Don’t fall for it:
Leaked Republican strategy memo advises GOP campaigns to divert attention away from Trump’s disastrous COVID response by whipping hate for China (which plays well with his supporters).

“Don’t defend Trump … attack China.""

https://t.co/bMNkKrhgz7"
"Wed Dec 30 23:53:42 +0000 2020","https://twitter.com/bhalpop/status/1344431501543354375","275665686","@AeayMe @davenewworld_2 Was she in China? There were few if any, in Dec. Virus really started in the US in Jan. We were still living regular life until March. I remember, we went to the very last hockey game. Ever sit in an arena and have everyone’s phone go off at the same time? Yep that happened!"
"Wed Dec 30 23:47:54 +0000 2020","https://twitter.com/MeanderingWonk/status/1344430041602539520","999517566501453825","@jkbelk @donwinslow Seems like American business wanted to take over China, because the Chinese people are now their preferred chosen ones, moving Rest of America to 2nd spot. Or 25th. But Chinese leadership shut China down and now Murican bidniss has no one to pin it's ""1st Citizen"" medal on."
"Wed Dec 30 23:58:53 +0000 2020","https://twitter.com/benjaminhaddad/status/1344432803245555712","116402625","@noahbarkin Fair point but do they deny the geopolitical dimension? Merkel and Macron were on the call today. This is a highly political negotiation that intends to address some of China’s unfair trade behavior denounced (by the EU and others) for years."
"Wed Dec 30 23:58:52 +0000 2020","https://twitter.com/gelles/status/1344432801718923265","14075981","Trump was briefed that China sought to pay non-state actors to attack US forces in Afghanistan - CNNPolitics https://t.co/wqroljUdXC"
"Wed Dec 30 23:49:42 +0000 2020","https://twitter.com/eamonnbutler/status/1344430494247739395","14291896","@CommunistPolls China has an interest in having a buffer between it and capitalist South Korea. The regime might change but China won’t let the South absorb the North. The US meanwhile won’t let the opposite happen—not that it ever could now."
"Wed Dec 30 23:52:00 +0000 2020","https://twitter.com/isawthesethings/status/1344431072512266241","805372752","@jonathanvswan @BethanyAllenEbr Don’t fall for it:
Leaked Republican strategy memo advises GOP campaigns to divert attention away from Trump’s disastrous COVID response by whipping hate for China (which plays well with his supporters).

“Don’t defend Trump … attack China.""

https://t.co/bMNkKrhgz7"
"Wed Dec 30 23:57:56 +0000 2020","https://twitter.com/BrankoMilan/status/1344432564585558018","990009265","@hazardppp That's what I discuss in ""C,A"". There are two parts to ""model export"":  willingness to export and readiness of others to emulate or accept. On both China scores low (partly b/c the ingredients of CHN success are not easily 'packaged')."
"Wed Dec 30 23:46:27 +0000 2020","https://twitter.com/MSWinters1/status/1344429675939041280","740660795932049408","@cobrienudry @Fromagehomme @HilaryMatfess @dadakim @BjarneGarden @WFD_Research @thaddunning @ryancbriggs @hjswedlund The PRQ paper looks at whether or not a donor public supports withdrawing aid and finds that the Japanese public is less likely to support a withdrawal when told about a competing state (China) that might step in with replacement aid."
"Wed Dec 30 23:56:51 +0000 2020","https://twitter.com/MacaesBruno/status/1344432291154714624","1480749782","@b_judah Maybe not the best convo for twitter, but still hard to explain how you can have China as your main trade partner then. The economic relationship is there, not created by the CAI. Leverage is what you want to defend your interests and values. Does the CAI increase or decrease it?"
"Tue Dec 29 22:32:42 +0000 2020","https://twitter.com/tezilyas/status/1344048726562762753","64452472","The shit you have to put up with on here 

‘How about facing trial under section 2 of the UN Genocide Convention’

Fam tweet the Chinese Government about the Uyghurs innit https://t.co/TXTT9UfH0f"
