created_at,url,full_text,user_id_str,user/location
Tue Jul 31 23:59:51 +0000 2018,https://twitter.com/rose_paton/status/1024444561026895872,It's been almost a year since I last tweeted. Almost a year. The sheets had never been slept in. The China had never been used... https://t.co/REgL61VYrz,181392357,us
Tue Jul 31 23:59:48 +0000 2018,https://twitter.com/EMIS_News/status/1024444548083277825,#China’s mobile games sector sees 40% increase in overseas revenue in H1 2018. #EmergingMarket #gaming #news https://t.co/XfOJGwmEcn https://t.co/6ncgIjMATm,113137114,AK
Tue Jul 31 23:59:46 +0000 2018,https://twitter.com/Athis_News/status/1024444539732410368,"The world's biggest exporters https://t.co/uJanmW8Wkh  
1 #China 
2 #US 
3 #Germany 
4 #Japan 
5 #Netherlands
6 #SouthKorea 
7 #HongKong 
8 #France 
9 #Italy
10 #UK
@wef #trade #economy https://t.co/V3TRIvLczv",1001801984708694016,"Kansas, KS"
Tue Jul 31 23:59:43 +0000 2018,https://twitter.com/samjoshwilliams/status/1024444528588144641,"China in Africa: win-win development, or a new colonialism? https://t.co/Xo3HcMguAf",633612487,U.S.A
Tue Jul 31 23:59:42 +0000 2018,https://twitter.com/botdescapitales/status/1024444525723320320,*新疆ウイグル自治区 (中国) (Xinjiang Uyghur Autonomous Region (China)) [Région autonome ouïghoure du Xinjiang] : ウルムチ[烏魯木斉] (Ürümqi) [Ürümqi],1594678152,South Carolina
Tue Jul 31 23:59:40 +0000 2018,https://twitter.com/The_Weafer/status/1024444516378533888,"@manwaring_ Racist Trouble, Little China.",1244975773,"Delaware, DE"
Tue Jul 31 23:59:39 +0000 2018,https://twitter.com/marcello_soares/status/1024444509667643397,"I liked a @YouTube video https://t.co/uhshj5JhTG CHINA E O ""BRINQUEDINHO"" DA DUCATI! - https://t.co/uoTOu6sSnw",51760057,Maine
Tue Jul 31 23:59:33 +0000 2018,https://twitter.com/MatrixVietnam/status/1024444485399281664,"Buổi AMA với - Dr. Steven Deng và Dr. Tim Shi diễn ra vào 18/08/01 - 20h00 (China Time) - 08h00 (EST) 

https://t.co/86OD0YtVIj https://t.co/8q1MQqk1V4",1007882785439117317,U.S.A
Tue Jul 31 23:59:32 +0000 2018,https://twitter.com/LRH_Superfan/status/1024444484300533760,"@AshkeNatSocIII @Die_Elbmerle @AshkeNatSoc_ China ist ein Vielvölkerstaat.
Mao hat auch über Leute regiert, die nicht seiner Ethnie entsprechen",954283519580221440,"District of Columbia, DC"
Tue Jul 31 23:59:29 +0000 2018,https://twitter.com/garydchance/status/1024444471252078593,"Jaguar hit by trade war as China sales slow - https://t.co/NhAjWbWd9J @BBCNews 

First loss in three years:

""The UK's biggest car firm, which is owned by India's Tata Motors, blamed the setback on ""multiple challenges"".""",65423360,U.S.A
