created_at,url,full_text,user_id_str,user/location
Sat Sep 30 23:59:59 +0000 2023,https://twitter.com/CSonofmelonball/status/1708270498482929851,"@andredeJong5 @SkySportsPL First of all, Ukraine is a democracy.
Second of all, it's 300 billion so far.
1/3 of 1 year of defense budget.
Once again.  If China invaded Taiwan and you could defeat them for 300 bil and no American lives lost would you?
Don't you think it's strange Trump doesn't?",1674073179055087619,U.S.A
Sat Sep 30 23:59:58 +0000 2023,https://twitter.com/RecordGBA/status/1708270495517573306,"🔺Facts have proven time and again that the #UnitedStates is an ""empire of lies"" through and through, a Chinese Foreign Ministry spokesperson said on Saturday.
🔺The spokesperson made the remarks in response to a recent U.S. State Department report that claimed China has invested… https://t.co/s8QYyHzc2d",1346349319138381824, 
Sat Sep 30 23:59:57 +0000 2023,https://twitter.com/tantra_rifai/status/1708270488596992015,@ZonaBulutangkis China knapa susah dikalahin,59438413,U.S.A
Sat Sep 30 23:59:56 +0000 2023,https://twitter.com/muratoshiuchimo/status/1708270484889153690,@girdley It is third. China numbers are fake.,1493390274055532547,us
Sat Sep 30 23:59:55 +0000 2023,https://twitter.com/SHPDON/status/1708270481776787834,"@dwnews I don’t understand they want expensive EV from China? Also don’t wanna let people drive older cars, also gas prices are high? Rich people gonna be in danger if they really want to control everyone. 🤷🏽‍♂️",172065294,"Oklahoma, OK"
Sat Sep 30 23:59:53 +0000 2023,https://twitter.com/AdMoorish/status/1708270470749917530,@bdlrmn49622275 @Faridcheragas @mog_china حسب راسو هو شمحزيقة 🤡,481567522,MO US
Sat Sep 30 23:59:48 +0000 2023,https://twitter.com/suzylebo/status/1708270450353041663,"@AustinClareBall @Israel @MFA_China @IsraelinChina I guess that Israel is guessing (rightly so) that the US has sold them out to the Iranians (thx, Rob Malley) &amp; they’re hedging bets. Perfectly reasonable, but the implications worry me. For gosh sakes, you can end US foreign aid while maintaining an allied relationship between…",16409085,United States
Sat Sep 30 23:59:48 +0000 2023,https://twitter.com/Ito32Kita63253/status/1708270450281975945,@china_19_4 おはよ,1707310149411745792,"Alaska, AK"
Sat Sep 30 23:59:42 +0000 2023,https://twitter.com/CristinaDvila9/status/1708270426705576405,"fotografías del buque MORNING PROSPERITY, que arribó el día de hoy a Puerto Corinto con 250 buses de la República Popular China.. Gracias a Nuestro buen gobierno por la firma del Convenio de Amistad y Colaboración con el pueblo y gobierno de la República Popular de China https://t.co/H3Tlj9pXfV",1286774018578755589, 
Sat Sep 30 23:59:39 +0000 2023,https://twitter.com/We_The_Free84/status/1708270414168727808,"@realDonaldJNews China, China, China. Why no one is worried about them? We need to take care of f…..ing china.",595938635,U.S.A
Sat Sep 30 23:59:37 +0000 2023,https://twitter.com/Royboiboi1/status/1708270407080661219,"@danharris How's your so called thriving law firm in China, Danny boy? Did it ever exist?",1021031561561497601,"New Orleans, Louisiana"
Sat Sep 30 23:59:37 +0000 2023,https://twitter.com/riffraffroy/status/1708270404219875476,@Mylovanov @picassso3989 Yep China,757888475693711360,"North Dakota, ND"
Sat Sep 30 23:59:31 +0000 2023,https://twitter.com/dustin32532347/status/1708270379477893199,"Ge Manqi from Team China won the Women's 100m event with a result of 11.23 at #Hangzhou #AsianGames.
🎉🎉🎉🎉🎉 https://t.co/0eBHB3p3Wr",1694241072187371520,"Austin, Texas"
Sat Sep 30 23:59:30 +0000 2023,https://twitter.com/AKAVARO15002/status/1708270374520029292,@agustinawetzel En todo caso el mayor error de su carrera fue irse a China y después irse a Colombia en vez de quedar a pelearla en River.,2191172804,"Portland, Oregon"
Sat Sep 30 23:59:30 +0000 2023,https://twitter.com/FernandoDelSur1/status/1708270374520016956,"@raulrioscavada @sergiou01329861 Creo que no entiendes el mensaje de Sergio, es solo de tener sentido común.  China no es reciente, tiene más de 5 mil años de antigüedad,  comunista o capitalista , es más que eso . Sin duda el embajador fue directo y no lo va a repetir. Y el mensaje es para e gobierno de Boric.",1455135534322434048,us
Sat Sep 30 23:59:29 +0000 2023,https://twitter.com/AdMoorish/status/1708270374079672762,"@Faridcheragas @mog_china اش عند مك ما تدعم، تقول نتا هو التبون 😂😂
اتصور مع الليمون و التمر و سكتنا. الشارف الهارف",481567522,Pennsylvania
Sat Sep 30 23:59:25 +0000 2023,https://twitter.com/creative_avid/status/1708270354924269824,@TheLaurenChen I'd LOVE to hear them qualify China in this picture...,1374488470979186692,NV
Sat Sep 30 23:59:21 +0000 2023,https://twitter.com/ah121254/status/1708270336754524521,@RepSwalwell @RepOgles You are on your way out! China spy sleeper!,704111452475531264,us
Sat Sep 30 23:59:20 +0000 2023,https://twitter.com/vicky_falls/status/1708270336389550330,@Liz_Cheney Liz we know it’s a money laundering operation plus it’s your child trafficking paradise not to mention the bio labs that created the Chinese virus (Chyna Ukraine) and then shipped it to Wuhan China you waste of skin swamp creature! Go get that next booster https://t.co/47whwxRpYE,1532119165288558592,ID
Sat Sep 30 23:59:20 +0000 2023,https://twitter.com/todistetta/status/1708270334284333329,"China already leads research in most key science disciplines, with EQUAL worker numbers. Meaning this overtake is just the tip of the iceberg as 10x the STEM workforce comes online in the next few decades (an amount equal to TOTAL current force is coming every 4 years).

Enjoy.",4515887952,"North Carolina, NC"
Sat Sep 30 23:59:18 +0000 2023,https://twitter.com/abelalexanderl2/status/1708270327434748208,"❤🖤MÁS BUSES PARA EL PUEBLO❤🖤

Fotografías del buque MORNING PROSPERITY, que arribó el día de hoy a Puerto Corinto con 250 buses de la República Popular China.

#LeónRevolución #Nicaragua #PLOMO19 #RedFSLN #FSLNOctubreVictorioso @CarlosEmilioDH @BERINGESQUIVEL @NicaSoberana https://t.co/2G6Srfh4Ye",1219269061,"Omaha, Nebraska"
Sat Sep 30 23:59:17 +0000 2023,https://twitter.com/china_meiling/status/1708270320816410696,CHCさんあの点差をもう吐き出したのか…,626338589,"New Jersey, NJ"
Sat Sep 30 23:59:09 +0000 2023,https://twitter.com/KellyGuy/status/1708270286796402759,@benedtl @TigardTualSD Portland is a port city. China needs Oregon to do their dirty business. There’s a reason why these people are selected and not elected. Look at these images and look where the donations came from. https://t.co/CKOpg0AHJP,1672117482612748288,"Illinois, IL"
Sat Sep 30 23:59:07 +0000 2023,https://twitter.com/china_tobares/status/1708270278734729680,@qlokuracbaok @monje_ailen pamela tobares 754,4093353021,us
Sat Sep 30 23:59:05 +0000 2023,https://twitter.com/KathleenDawo_If/status/1708270272585810121,@mayemusk @wwd @caaspeakers China ???,1594111510372024321,"Albuquerque, New Mexico"
