"full_text","url","user_id_str","created_at"
"I don’t know who needs to hear this, but the Global Times is a Chinese government mouthpiece.🤦🏻‍♂️","https://twitter.com/SanhoTree/status/1630688175789154305","158471931","Tue Feb 28 21:55:32 +0000 2023"
"At least we now know the Covid pandemic started with a leak from Wuhan lab.  Of course, we all knew it.  The liberals just wanted to believe the Chinese government.","https://twitter.com/3Tony48/status/1630706335636398082","1414014872967434241","Tue Feb 28 23:07:42 +0000 2023"
"Globe and Mail:  in 2014 a Chinese ""diplomat instructed Mr. Zhang to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount""

Is the Canadian federal government illegitimate?

Does China own Trudeau?","https://twitter.com/PaulMitchell_AB/status/1630649052655394817","1069697383829651456","Tue Feb 28 19:20:04 +0000 2023"
"The Chinese government had quite a problem in Hong Kong back in the day.. 

Just saying..","https://twitter.com/Orangezipple1/status/1630534738774466560","2902345863","Tue Feb 28 11:45:50 +0000 2023"
"It's very hilarious coming from the Chinese government.

Government devices shouldn't have any social media apps on their device. If anything, it should be very locked down and used only for official comms. This is common sense. https://t.co/uftFxv7uWC","https://twitter.com/OrdinaryGamers/status/1630624071145668613","545441132","Tue Feb 28 17:40:48 +0000 2023"
"Chinese virologist Dr. Li Meng Yan was interviewed by @TuckerCarlson about her claims that the Chinese government had intentionally constructed &amp; released the #COVID virus to “destroy Western economies and elevate their own position globally.” #ChinaVirus
https://t.co/7X5PvbAmFw","https://twitter.com/Atheen_/status/1630659041960534029","3088857280","Tue Feb 28 19:59:46 +0000 2023"
".@DrLiMengYAN1 tells me the World Health Organization, which Biden has reportedly been seeking to delegate U.S. pandemic policy to, is ""deeply corrupted"" by the CCP.

""[Many W.H.O. experts] chose to help China to promote the Chinese government's [Covid-19] propaganda."" https://t.co/2NUD20heeH","https://twitter.com/AddisonSmithTV/status/1630588498054094848","3090115562","Tue Feb 28 15:19:27 +0000 2023"
"Hi, my name's Blinken. I'm going to whine about the possibility of China sending material support to Russia while my country continues to arm a renegade Chinese province against what the US officially recognizes as the only legitimate Chinese government.","https://twitter.com/defnotfsb/status/1630584155309309952","1518941086072324097","Tue Feb 28 15:02:12 +0000 2023"
"I think allegations of Chinese government interference in our elections is a big deal.
I think CSIS leaking secrets in an apparent attempt to pressure or undermine the government may be a bigger deal.
But we can’t talk about the second until we are taking the first seriously.","https://twitter.com/TheHerleBurly/status/1630619124522008599","858458035089440771","Tue Feb 28 17:21:09 +0000 2023"
"GLOBE: ""The [Chinese] diplomat instructed Mr. Zhang to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount""
https://t.co/qRp3MboBSc","https://twitter.com/surveilz/status/1630534832999522311","2357999838","Tue Feb 28 11:46:12 +0000 2023"
"Scholarships in China for International Students

1. Chinese Government Scholarship (CGS)
tuition fees + living expenses etc

2. Ministry Of Commerce(MOFCOM) ScholarshipTuition + teaching material fee + +Accommodation+　stipend +　airfare  etc 

A THREAD","https://twitter.com/sylviewatikum/status/1630568191033487362","2664430536","Tue Feb 28 13:58:45 +0000 2023"
"For academics, because there’s Chinese government funding on the line. 

For ideological leftists, ideology. 

For people who spent so much time building a career by pushing one narrative, ego.","https://twitter.com/sunnyright/status/1630549566096396288","301108020","Tue Feb 28 12:44:45 +0000 2023"
"JUST IN: The CCP has issued a stern warning to Elon Musk to stop sharing the report stating that COVID-19 came from a Wuhan lab or face serious consequences. 

An American citizen is threatened by the Chinese government. Makes you think what @elonmusk is saying is true.","https://twitter.com/ThePatriotOasis/status/1630609579544289284","1392538357251469312","Tue Feb 28 16:43:13 +0000 2023"
"The only concern of the @liberal_party regarding Chinese government influence/interference in Canada is when they’re not benefitting from it. https://t.co/jvOI9Dm5qo","https://twitter.com/mikessidhu/status/1630681158051860481","1171837416216285186","Tue Feb 28 21:27:39 +0000 2023"
"This below. And Mr. Trudeau has declared he does not require a Public Inquiry into these allegations and anyone who questions the clear interference by the Chinese government is a Racist. When do Canadians press the Trudeau Resign Now button?","https://twitter.com/tictacpc/status/1630588097091043330","460361312","Tue Feb 28 15:17:51 +0000 2023"
"From day one of the COVID outbreak, the U.S. mainstream media took the side of the Chinese Government by hiding its involvement in the virus’ creation. 

Think on the implications of that.","https://twitter.com/jsolom100/status/1630396379796320259","1291054164953509889","Tue Feb 28 02:36:02 +0000 2023"
"#WATCH: Justin Trudeau claims that questioning whether Liberal MP Han Dong received election assistance from the Chinese government is racist. https://t.co/JwSKwNQX7o","https://twitter.com/WeAreCanProud/status/1630605792880611332","1082730144794587137","Tue Feb 28 16:28:10 +0000 2023"
"""In March and April of 2020 on my podcast, Verdict with Ted Cruz... I laid out the evidence then that it was obvious this came from a Chinese government lab."" Sen @tedcruz 
https://t.co/YUxS2rvTES","https://twitter.com/RichSementa/status/1630416847110635523","38644883","Tue Feb 28 03:57:22 +0000 2023"
"The Chinese government has continued to enforce its assimilation plan in Tibetan boarding schools in Tibetan Autonomous Regions (TAR). In 1984, at the height of the Tibetan uprising against Chinese rule, the CCP began using boarding schools to assimilate ethnic Tibetans.
@degewa https://t.co/u3LM8Zgb2w","https://twitter.com/voice_tibet/status/1630500382597341184","1511272685845692417","Tue Feb 28 09:29:19 +0000 2023"
"It's interesting to see these people shift back to criticizing Chinese cultural practices (wet markets), which ostensibly denigrates the Chinese people more generally.

But don't you dare criticize a laboratory run by the Chinese government.","https://twitter.com/PhilippusArabus/status/1630576648264327169","1083416987479535616","Tue Feb 28 14:32:22 +0000 2023"
"2015: Donate $1 million to the Trudeau foundation and the Chinese government will reimburse.

Somehow, I'm not surprised. Just how compromised is our authoritarian PM? How much foreign influence is he under? It has been pretty obvious he doesn't work for Canadians.","https://twitter.com/ReginaWatteel/status/1630561711009701893","1432519643634323457","Tue Feb 28 13:33:00 +0000 2023"
"15/2/21 REWIND - @MarionKoopmans, a member of the @WHO mission to discover the origins of COVID19 in China 👉has served as an advisor to the CCP Party’s CDC in Wuhan👈 and authored studies funded by Chinese government-backed grants 1/2 https://t.co/oqP3JH8ppr https://t.co/Ed3bvyBukr","https://twitter.com/Denachtzuster1/status/1630586912397246466","1530950986289774592","Tue Feb 28 15:13:09 +0000 2023"
"“China targeted Justin Trudeau in a foreign influence operation,” “Beijing diplomat instructed Zhang to donate $1-million to the Trudeau Foundation,” “the Chinese government would reimburse him for the entire amount…” #cdnpoli 

Read it here 👉 https://t.co/u7uUXCQUDM","https://twitter.com/MelissaLantsman/status/1630584940675866626","210149871","Tue Feb 28 15:05:19 +0000 2023"
"This morning, the Chinese government said it has been “open and transparent” amidst investigations into the origin of COVID-19.

The CCP must have the same definitions of “openness” &amp; “transparency” as the US government.","https://twitter.com/BenSwann_/status/1630584029442371584","224351791","Tue Feb 28 15:01:42 +0000 2023"
"still blows my mind:

people in china protested their lockdown restrictions.
then the chinese government said ""okay we'll listen.""

and then still the media spun that as a bad thing?

imagine listening to protesters exercising their right to protest and then something happening.","https://twitter.com/Grunge_Bob/status/1630634897185308672","234443525","Tue Feb 28 18:23:49 +0000 2023"
"Like #Trudeau, McKinsey is big on #China, too.

'McKinsey’s involvement with the Chinese government goes much deeper than its odd choice to showcase its presence in the country.'

#McKinsey 
#Trudeau 
#china

https://t.co/sgL2v2qCCP","https://twitter.com/teririch/status/1630393832511770625","21927175","Tue Feb 28 02:25:55 +0000 2023"
"Should the Chinese government be held accountable in very clear punitive ways (e.g., monetary restitution) for the pandemic?","https://twitter.com/GadSaad/status/1630673566751416323","116579971","Tue Feb 28 20:57:29 +0000 2023"
"Ukraine’s Head of Intelligence has announced that they currently see no indication that the Chinese Government is preparing to send Lethal Aid to Russia for their War against Ukraine.","https://twitter.com/sentdefender/status/1630436875197378561","1457867047334031360","Tue Feb 28 05:16:57 +0000 2023"
"📰 #OnThisDay in 2009, the Chinese government deems @Oasis ""unsuitable"" to play in the country after discovering Noel Gallagher's performance during a ""Free Tibet"" concert in New York, USA in 1997.  The band was set to play in China for the first time in...","https://twitter.com/OasisTimeline/status/1630440159706595328","1247244787305988096","Tue Feb 28 05:30:00 +0000 2023"
"""Zhang Bin is a political advisor to the Chinese government, and after attending the event, he and his partner ... donated $1 million ... including $50,000 to build a statue of the former prime minister. #cdnpoli #Trudeau #CCPChina  https://t.co/4ZsSeW9kMu","https://twitter.com/Bob31685906/status/1630608331193860096","1242110720507932672","Tue Feb 28 16:38:16 +0000 2023"
"@JackPosobiec Gaslighting

If Trumps so concerned about China, then why did he pay them $200,000 in taxes whilst committing tax fraud in the USA? 

Why did he have secret bank accounts in CHINA?

&amp; why did he sell many apartments &amp; penthouses to Chinese Government Affiliates at well under cost","https://twitter.com/champagnedancer/status/1630441182492004353","4826156172","Tue Feb 28 05:34:04 +0000 2023"
"The Chinese Government invented the concept of building cool models with your dad for nefarious purposes","https://twitter.com/Deve_Dy/status/1630322594594410499","3342138070","Mon Feb 27 21:42:51 +0000 2023"
"The Science™ and media sought to destroy anyone who dared to question if the Chinese government killed millions of people

The handlers of messaging lied to us, about everything

Covid proved the war on information. Deceit was the hallmark of the pandemic
https://t.co/RkTujsrhrh","https://twitter.com/burackbobby_/status/1630615522990604296","1312071102","Tue Feb 28 17:06:50 +0000 2023"
"Nothing about this? ""CSIS reported Ms. Tong discussed the defeat of a Vancouver-area Conservative, whom she described as a “vocal distractor” of the Chinese government. A national-security source said the MP was Kenny Chiu.” #CDNPOLI","https://twitter.com/nspector4/status/1630702186899595264","232519990","Tue Feb 28 22:51:12 +0000 2023"
"“The source said the diplomat instructed Mr. Zhang to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount.”

#cdnpoli #ElectionIntegrity https://t.co/DxvLF4LXuP","https://twitter.com/takovanpopta/status/1630592606622154761","471630602","Tue Feb 28 15:35:47 +0000 2023"
"TikTok a Chinese company has been accused of spying on American, inventors , journalist , politicians , government employees , military personnel &amp; American citizens as a whole. Then giving this data to the Chinese government. 

Should TikTok be banned in USA?","https://twitter.com/KEEMSTAR/status/1630651408536969222","872683897","Tue Feb 28 19:29:26 +0000 2023"
"Nov 28, 2022

""We've known for many years that there are consistent engagements by representatives of the Chinese government into Canadian communities, with local media, reports of illicit Chinese police stations,"" PM Trudeau said.

https://t.co/jwmmmxQNRr","https://twitter.com/5eyesScott/status/1630693164544851968","1305171852008988673","Tue Feb 28 22:15:21 +0000 2023"
"“The source said the diplomat instructed Mr. Zhang to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount.” #cdnpoli  https://t.co/uHEhSPt5HL","https://twitter.com/alanfryermedia/status/1630600790019588098","96646729","Tue Feb 28 16:08:18 +0000 2023"
"@gmbutts Who is actually surprised the Chinese government will spend as much money as possible to gain influence in *any* country's politics?","https://twitter.com/Ben_7_Ben/status/1630587095495372800","1080835364166791169","Tue Feb 28 15:13:53 +0000 2023"
"The Chinese government is engaged in political interference operations around the world.","https://twitter.com/mrbcyber/status/1630653659511144448","3224540611","Tue Feb 28 19:38:23 +0000 2023"
"@journo_dale No, the new info is that the Chinese government instructed this person to donate to the foundation, and then the Chinese government reimbursed him.","https://twitter.com/MapleLeafs91/status/1630578805046759433","150762179","Tue Feb 28 14:40:56 +0000 2023"
"Australia's Prime Minister @AlboMP shouldn't shy away from raising human rights on his #India visit next week. 🇦🇺 should not repeat the same mistakes they made with the Chinese government by pursuing deeper trade engagement while sidelining rights concerns
https://t.co/ronKoe69un https://t.co/zvzQBkc4Us","https://twitter.com/PearsonElaine/status/1630463064733782016","291673084","Tue Feb 28 07:01:01 +0000 2023"
"A China-tied spy balloon company cofounded by @CaptMarkKelly is facing scrutiny ""in the aftermath of the destruction of a spy balloon sent by the Chinese government that entered U.S. airspace.""

https://t.co/jAcnseuEYB","https://twitter.com/AZBrianAnderson/status/1630360837969051650","754178733922193408","Tue Feb 28 00:14:49 +0000 2023"
"I have seen some crazy things in #climate action, but this takes the cake: Chinese government  in 2022 approved a total of 106 GW of new coal power projects —the equivalent of two large coal plants per week. https://t.co/G4an64twj2","https://twitter.com/djspratt/status/1630705228214595586","23124458","Tue Feb 28 23:03:18 +0000 2023"
"TikTok is owned by the Chinese government and poses a threat to our national security.  Ban it","https://twitter.com/seanspicer/status/1630567060626366464","20776147","Tue Feb 28 13:54:16 +0000 2023"
"""... the [🇨🇳] diplomat instructed Mr. Zhang to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount.""
https://t.co/0d8dh65GcB
Can @JustinTrudeau's hold on the @liberal_party last much longer?","https://twitter.com/Edward_Campb_ll/status/1630545152170229766","1292897752662380544","Tue Feb 28 12:27:12 +0000 2023"
"@CollinRugg Sigh.
Li-Meng Yan is a Chinese virologist,[3] known for her publications and interviews alleging that SARS-CoV-2 was made in a Chinese government laboratory. Her publications have been widely dismissed as flawed by the scientific community.[4][5][6][7]
https://t.co/zKU7dOYa88","https://twitter.com/STweetycat/status/1630664744871813120","1247276578633134082","Tue Feb 28 20:22:26 +0000 2023"
"2) the Chinese government is secretive and unhelpful at baseline and its stonewalling international observers over COVID should not be taken of evidence of anything because anyone old enough to remember SARS should recall they did the EXACT same thing then.","https://twitter.com/RiverTamYDN/status/1630618179247521811","898843662","Tue Feb 28 17:17:24 +0000 2023"
"In which Gaetz enters a story from the Global Times into the record.

The Trump State Department designated it as a ""foreign mission” that is “substantially owned or effectively controlled” by the Chinese government.","https://twitter.com/AaronBlake/status/1630611666286133262","136300373","Tue Feb 28 16:51:31 +0000 2023"
"I feel this is most likely an attempt by the Ukrainian Government to not yet demonize the Chinese Government so that they could possibly help with Diplomacy in the Future.","https://twitter.com/sentdefender/status/1630439305440116744","1457867047334031360","Tue Feb 28 05:26:37 +0000 2023"
"Another day, another explosive report on China’s interference. 💣💥

Canadians deserve a Public Inquiry.

“… the diplomat instructed Mr. Zhang to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount.”","https://twitter.com/Melanie_Paradis/status/1630531163633713153","713023110","Tue Feb 28 11:31:37 +0000 2023"
"""The source said the Chinese diplomat instructed billionaire Zhang Bin to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount."" 
Zhang also went to Liberal fundraising galas
#cdnpoli #BCpoli #onpoli #Trudeau","https://twitter.com/DouglasTodd/status/1630611890010456065","17684387","Tue Feb 28 16:52:24 +0000 2023"
"https://t.co/WVd2AH25XM ""The diplomat instructed Mr. Zhang to donate $1-million to the Trudeau Foundation, and told him the Chinese government would reimburse him for the entire amount.""","https://twitter.com/cburton001/status/1630558530750013443","15312224","Tue Feb 28 13:20:22 +0000 2023"
"Dr. Yan, who fled to the U.S. after the Chinese government began targeting her, has been warning that Covid was a bioweapon all along. 
 
https://t.co/S5WP8Xf3Ue","https://twitter.com/AddisonSmithTV/status/1630583046549438466","3090115562","Tue Feb 28 14:57:47 +0000 2023"
"@scotch_amaretto @scoopercooper There was no evidence before that the Chinese government offered to reimburse Zhang Bin, but I think we all knew where the money was actually coming from. Now there is proof.","https://twitter.com/RealAndyLeeShow/status/1630587352392556544","1505640052818268161","Tue Feb 28 15:14:54 +0000 2023"
"Wherein Rep. Matt Gaetz formally enters Chinese government propaganda into the congressional record.

Followed by the Chair saying, “without objection, so ordered.”","https://twitter.com/rgoodlaw/status/1630632076482338816","1171109054","Tue Feb 28 18:12:37 +0000 2023"
"2/ The Chinese government hasn't been cooperative with international efforts to investigate the origins of COVID.
on @CBSEveningNews @CBSNews
with @NorahODonnell &amp; @CBS_Herridge 

A lack of transparency➡️lack of trust

Here's why knowing the origins of the pandemic matter: https://t.co/AzmZpktlRb","https://twitter.com/celinegounder/status/1630586996560101376","58006725","Tue Feb 28 15:13:29 +0000 2023"
"TikTok answers three big cybersecurity fears about the app 

1. TikTok collects an 'excessive' amount of data

2. TikTok could be used by the Chinese government to spy on users 

3. TikTok could be used as a 'brain-washing' tool 

https://t.co/iBpFGBWvft","https://twitter.com/MattNavarra/status/1630578001833349121","16211566","Tue Feb 28 14:37:44 +0000 2023"
"@TerryGlavin It’s particularly disappointing because it mirrors the reflexive Chinese government response to any criticism. Their go to is always “if you criticize any action of the Chinese government, you’re racist against the Chinese people.” It's an insulting diversion.","https://twitter.com/JimSDouglas/status/1630410807560515584","293113892","Tue Feb 28 03:33:22 +0000 2023"
"The Chinese government sits on a treasure trove of electronic data stolen from dozens of industries across almost every continent. Their methods are constantly evolving and current American countermeasures need to keep up.
https://t.co/GM4b6uGsYY","https://twitter.com/WillHurd/status/1630704685744103425","2963445730","Tue Feb 28 23:01:08 +0000 2023"
"(1) Big, if true.  Would mark yet another major step in the ""Party-ization"" of Chinese government, with Party organs swallowing state ones.","https://twitter.com/CarlMinzner/status/1630582219772248064","787321544","Tue Feb 28 14:54:30 +0000 2023"
"Federal workers have less than 30 days to stop using TikTok on government-issued devices, as Congress warns the Chinese-owned app is a security risk.

@Shawn365Henry says the concerns are ""absolutely valid,"" arguing the Chinese government could target Americans using the app. https://t.co/SJVgK4fDqe","https://twitter.com/CBSMornings/status/1630581686743318530","17134268","Tue Feb 28 14:52:23 +0000 2023"
"@RepMTG WHY exactly is she brave Marge? Do you believe the Chinese government will send Teenage Mutant Ninja Turtles to take her out?! She's not in China and not saying anything the drunken dude at my stoplight been saying for years.🙄🤦🏽‍♂️@RepMTG ISN'T particularly a bright woman. #BOSpoli","https://twitter.com/NotoriousVOG/status/1630436821057388545","155387585","Tue Feb 28 05:16:44 +0000 2023"
"The Chinese government says inquiry into the origins of Covid-19 should be ""about science"" and not ""be politicized."" Exactly! So why is Beijing still refusing to cooperate with an independent investigation into whether the virus leaked from the Wuhan lab. https://t.co/TU2cHcMBH4]","https://twitter.com/KenRoth/status/1630494992480231424","17839398","Tue Feb 28 09:07:53 +0000 2023"
"TikTok has repeatedly stated that the Chinese government has not asked it to remove any content, but such reassurances ring hollow. For example, a 2019 Washington Post investigation showed there were few videos on TikTok concerning the Hong Kong protests. https://t.co/43jTmjMTpn","https://twitter.com/KenRoth/status/1630658756986937351","17839398","Tue Feb 28 19:58:38 +0000 2023"
"The ruling Chinese Communist Party controls all Chinese social media companies, creating the means and opportunity for Chinese government interference that affect not only their users based in China, but around the world. 
https://t.co/Xbcn3LmOb6","https://twitter.com/astroehlein/status/1630471847983693824","17672825","Tue Feb 28 07:35:55 +0000 2023"
"Camp Grayling can play a key role in the U.S. military’s readiness for potential conflict in the Arctic.

Amid Russia's illegal war in Ukraine and increasing tensions with the Chinese government, that's more vital than ever.
 
My latest in @MilitaryTimes⬇️
https://t.co/sJOWGwVyA8","https://twitter.com/SenGaryPeters/status/1630637125291917327","236511574","Tue Feb 28 18:32:41 +0000 2023"
"TikTok has been targeted by critics who say the Chinese government could access user data, such as browsing history and location.  https://t.co/CoxzXUftLg","https://twitter.com/KTVU/status/1630382305788190720","15652540","Tue Feb 28 01:40:07 +0000 2023"
"The idea that the Chinese government could access sensitive data collected by TikTok is a real concern. But censoring TikTok won't do anything to make us safer. China's government could go purchase the same data from data brokers, because we have basically no laws against that","https://twitter.com/evan_greer/status/1630672438332649474","395674143","Tue Feb 28 20:53:00 +0000 2023"
"@TheTorontoSun As he believes all Asians are the Chinese government, otherwise how can criticism of the Chinese government been anti-asian, he is beginning to show how little he thinks of minorities but tries to hide it with flowery words.  Maybe his makeup escapades should have been a warning","https://twitter.com/Amodestprop/status/1630570653370978304","1598836249321951237","Tue Feb 28 14:08:32 +0000 2023"
"The Chinese government is accused of committing genocide against the Uyghurs, refused to cooperate with the WHO on origin of the coronavirus, cracked down in Hong Kong, rattled its saber over Taiwan, and sent a spy balloon over the American heartland...

https://t.co/koDVF8JAFb","https://twitter.com/jimgeraghty/status/1630651604322975744","15335534","Tue Feb 28 19:30:13 +0000 2023"
"See our press release about the campaign here: https://t.co/3QuTlSs4t9 

“If it weren’t so alarming, it would be hilarious that US policymakers are trying to ‘be tough on China’ by acting exactly like the Chinese government.""","https://twitter.com/evan_greer/status/1630672441147109376","395674143","Tue Feb 28 20:53:01 +0000 2023"
"'That statement was upsetting for people who say they were wrongly imprisoned or tortured by the Chinese government for speaking out for democracy.'
https://t.co/VnrQtGpt8P","https://twitter.com/sunlorrie/status/1630699374945656832","255340030","Tue Feb 28 22:40:02 +0000 2023"
"FedEx truck hangs from bridge in New York state https://t.co/PgQJHobjlq","https://twitter.com/BBCWorld/status/1768380569027498014","742143","Thu Mar 14 20:55:57 +0000 2024"
"Ryan Bayldon-Lumsden: The murder suspect standing for re-election in Australia https://t.co/dZwdRSOogC","https://twitter.com/BBCWorld/status/1768379482119823402","742143","Thu Mar 14 20:51:38 +0000 2024"
"The story of I Will Always Love You, 50 years on - from Dolly Parton to Whitney and Elvis https://t.co/JcRP5xPkCk","https://twitter.com/BBCWorld/status/1768373042298646950","742143","Thu Mar 14 20:26:02 +0000 2024"
"Donald Trump seeks dismissal of classified documents case https://t.co/OkeJc42jxO","https://twitter.com/BBCWorld/status/1768369193894699055","742143","Thu Mar 14 20:10:45 +0000 2024"
"Top Democrat Schumer calls for new Israel election https://t.co/cFBd90c1q3","https://twitter.com/BBCWorld/status/1768369015947161769","742143","Thu Mar 14 20:10:02 +0000 2024"
"Cancer patients stopped from leaving Gaza for treatment https://t.co/HdQXZGraqG","https://twitter.com/BBCWorld/status/1768367773883777364","742143","Thu Mar 14 20:05:06 +0000 2024"
"Pierce Brosnan pleads guilty to hiking off trail in Yellowstone thermal area https://t.co/oVs6zWczrj","https://twitter.com/BBCWorld/status/1768367514503848039","742143","Thu Mar 14 20:04:04 +0000 2024"
"Elon Musk's Starship goes 'farther than ever' https://t.co/Lfke0HWZ2M","https://twitter.com/BBCWorld/status/1768366682953691454","742143","Thu Mar 14 20:00:46 +0000 2024"
"American Riviera Orchard: Meghan launches surprise new lifestyle brand https://t.co/IPquTP1d4U","https://twitter.com/BBCWorld/status/1768362081714147670","742143","Thu Mar 14 19:42:29 +0000 2024"
"Some Gaza cancer patients denied exit through Rafah https://t.co/HQdy7vuaxk","https://twitter.com/BBCWorld/status/1768332811600052306","742143","Thu Mar 14 17:46:10 +0000 2024"
"Prince William tells youth group: 'My wife's the arty one' https://t.co/ETnSAyBKy2","https://twitter.com/BBCWorld/status/1768329087972471082","742143","Thu Mar 14 17:31:23 +0000 2024"
"Major internet outages reported across Africa https://t.co/MpPUCzZs4C","https://twitter.com/BBCWorld/status/1768328241939439776","742143","Thu Mar 14 17:28:01 +0000 2024"
"RT @BBCNews: Grant Schapps plane's GPS signal 'jammed' near Russia's Kaliningrad
https://t.co/WSItedVskB","https://twitter.com/BBCWorld/status/1768327841626669481","742143","Thu Mar 14 17:26:26 +0000 2024"
"German Stasi murder trial 50 years after Berlin Wall shooting https://t.co/aNl401YhHa","https://twitter.com/BBCWorld/status/1768322279279042594","742143","Thu Mar 14 17:04:19 +0000 2024"
"Vybz Kartel: Jamaica dancehall star's murder conviction overturned https://t.co/ogI2m28I6p","https://twitter.com/BBCWorld/status/1768313138351333769","742143","Thu Mar 14 16:28:00 +0000 2024"
"Tapeworm eggs in brain linked to undercooked bacon https://t.co/hwiLFOQtnV","https://twitter.com/BBCWorld/status/1768313024618578313","742143","Thu Mar 14 16:27:33 +0000 2024"
"CAA: Are India's claims about minorities in other countries true? https://t.co/6I2JX4wSXZ","https://twitter.com/BBCWorld/status/1768304769465012543","742143","Thu Mar 14 15:54:45 +0000 2024"
"Spain MPs back amnesty law for Catalan separatists https://t.co/bH3JbtZMlU","https://twitter.com/BBCWorld/status/1768292046572335178","742143","Thu Mar 14 15:04:11 +0000 2024"
"Half million dollar 'protective dune' project lasts days https://t.co/4MGB6kfOP0","https://twitter.com/BBCWorld/status/1768290811156770965","742143","Thu Mar 14 14:59:17 +0000 2024"
"SpaceX launch: New mammoth rocket lunched into space on third attempt https://t.co/UBBLw4YMFB","https://twitter.com/BBCWorld/status/1768286751477408247","742143","Thu Mar 14 14:43:09 +0000 2024"
"Zimbabwe police arrest self-proclaimed prophet Ishmael and rescue 251 children https://t.co/tNLdyCw31f","https://twitter.com/BBCWorld/status/1768282860153110921","742143","Thu Mar 14 14:27:41 +0000 2024"
"How do young Americans feel about a ban on TikTok? https://t.co/n9RN5AM6g4","https://twitter.com/BBCWorld/status/1768271030999531763","742143","Thu Mar 14 13:40:41 +0000 2024"
"Olivia Rodrigo: Contraceptives handed out at singer's Missouri gig https://t.co/If5jF1PtG8","https://twitter.com/BBCWorld/status/1768270963563483545","742143","Thu Mar 14 13:40:25 +0000 2024"
"Space X launches its mammoth space rocket for a third time, after one exploded, and one effort was cut short

Follow live: ⬇️","https://twitter.com/BBCWorld/status/1768270326981328974","742143","Thu Mar 14 13:37:53 +0000 2024"
"Service celebrates life of Charlie Bird https://t.co/wutjsyxxIB","https://twitter.com/BBCWorld/status/1768259532952666561","742143","Thu Mar 14 12:54:59 +0000 2024"
"Bola Tinubu: Nigeria won't pay a ransom to Kaduna kidnappers https://t.co/XV0DQ0jCoq","https://twitter.com/BBCWorld/status/1768258316591890895","742143","Thu Mar 14 12:50:09 +0000 2024"
"TikTok ban: China attacks 'bandit logic' of House vote https://t.co/7fld8kJHvO","https://twitter.com/BBCWorld/status/1768258306139738615","742143","Thu Mar 14 12:50:07 +0000 2024"
"Fear and chaos await Haitian migrants forced back over border https://t.co/ecna9BQtTn","https://twitter.com/BBCWorld/status/1768256536348905694","742143","Thu Mar 14 12:43:05 +0000 2024"
"60 migrants die as boat sinks in Mediterranean, survivors say https://t.co/EfbiLS3goH","https://twitter.com/BBCWorld/status/1768252607296901455","742143","Thu Mar 14 12:27:28 +0000 2024"
"India v England: Andy Zaltzman's four statistics that defined the series https://t.co/RL2LtfGYkQ","https://twitter.com/BBCWorld/status/1768217152102810034","742143","Thu Mar 14 10:06:35 +0000 2024"
"Hundreds rescued from love scam centre in the Philippines https://t.co/GICYl1THvW","https://twitter.com/BBCWorld/status/1768211620851745129","742143","Thu Mar 14 09:44:36 +0000 2024"
"African Games: Ghana hopes legacy will outlive current economic woes https://t.co/kEJLLRDhhI","https://twitter.com/BBCWorld/status/1768205684972175830","742143","Thu Mar 14 09:21:01 +0000 2024"
"Japan same-sex marriage ban ruled unconstitutional again by courts https://t.co/x6WPTXtB3z","https://twitter.com/BBCWorld/status/1768192967083278390","742143","Thu Mar 14 08:30:29 +0000 2024"
"Marlboro man sells $2.2bn stake in Bud Light-maker https://t.co/4SgJoHsh3g","https://twitter.com/BBCWorld/status/1768166674182586866","742143","Thu Mar 14 06:46:00 +0000 2024"
"Jacob Zuma - the political wildcard in South Africa's election https://t.co/EXvjM3BCkF","https://twitter.com/BBCWorld/status/1768166063072518525","742143","Thu Mar 14 06:43:35 +0000 2024"
"Brighton fans remain hopeful ahead of Roma match https://t.co/VgRts5ehNj","https://twitter.com/BBCWorld/status/1768161390257197242","742143","Thu Mar 14 06:25:00 +0000 2024"
"University of Hull supports Ukrainian academics https://t.co/XuLUS2S8Yf","https://twitter.com/BBCWorld/status/1768160173007286769","742143","Thu Mar 14 06:20:10 +0000 2024"
"Matthew Perry 'felt like he was beating' his addiction issues, stepfather says https://t.co/2Y6edfc6VJ","https://twitter.com/BBCWorld/status/1768157323048923382","742143","Thu Mar 14 06:08:51 +0000 2024"
"Russia election: Stage-managed vote will give Putin another term https://t.co/SY48pXKZdW","https://twitter.com/BBCWorld/status/1768119582814814419","742143","Thu Mar 14 03:38:53 +0000 2024"
"Ballarat mine collapse: Man killed and another injured in Australian accident https://t.co/Yixf6j42kE","https://twitter.com/BBCWorld/status/1768097393537335446","742143","Thu Mar 14 02:10:42 +0000 2024"
"Modern slavery: Woman speaks of exploitation and rape in UK https://t.co/71wehhZje7","https://twitter.com/BBCWorld/status/1768090193712599223","742143","Thu Mar 14 01:42:06 +0000 2024"
