"url","created_at","user_id_str","full_text"
"https://twitter.com/sullivanslime/status/1542654104769482752","Thu Jun 30 23:39:34 +0000 2022","4891306039","In Minions: Rise of Gru they go to a place that is clearly China and refer to it as “Asia”"
"https://twitter.com/_CharlesCorrell/status/1542652160344838145","Thu Jun 30 23:31:50 +0000 2022","497679085","The world’s largest emitter of C02 is China, which burns half of the world’s coal and is building new coal plants. The Paris Accord allows China to burn all the coal it wants until 2030. 

You support that."
"https://twitter.com/MaShamsan/status/1542659131391238144","Thu Jun 30 23:59:32 +0000 2022","1213897339036766208","Chinese president Xi said China succeeded in achieving one China with 2 systems(Mainland and Hong Kong). It would tempting to his supporters in Taiwan to imagine one China with 3 systems. Everything is possible. #China #HongKong #Taiwan #OneChina"
"https://twitter.com/Bob_B_1980/status/1542650023909142528","Thu Jun 30 23:23:21 +0000 2022","1482501959391539201","The GREENS &amp; @AdamBandt are all China have left in Australia 🤣🤣

#China 

🖕🇨🇳🖕🇨🇳🖕

https://t.co/KmX5jeAlgB"
"https://twitter.com/RGAM007/status/1542657492789886976","Thu Jun 30 23:53:02 +0000 2022","916058041702862848","It says their testing&amp; development are under wraps. Do you mean western students cannot attend their advanced Universts? Nanqiang No. 1: China Completes Testing Of ‘Revolutionary Aircraft Design’ That Is Hypersonic &amp; Unmanned — Reports https://t.co/4eqkS8iJOp via @THEEURASIATIMES"
"https://twitter.com/SoooMD/status/1542657351899037696","Thu Jun 30 23:52:28 +0000 2022","227472111","@21Wilberforce Terrible. The number of prisoners of conscience in China is staggering @IRFSummit @ChineseEmbinUS https://t.co/W6Fh9u5EYa"
"https://twitter.com/khanman96/status/1542654275171622912","Thu Jun 30 23:40:14 +0000 2022","2256750805","I think people are missing out on what she’s saying. While it could be worded better, communism has been regularly oppressive to the people under its rule as well as others (biggest recent examples being China/Uyghurs as well as the Soviet invasion of Afghanistan + more)"
"https://twitter.com/cadalakjack/status/1542654541442818052","Thu Jun 30 23:41:18 +0000 2022","235151001","@PoliticsInsider Of course he will....he and his wifey were heavily involved with the China Silk Road Project (China's Belt and Road Initiative) and she made trillions with her family shipping"
"https://twitter.com/steve_hanke/status/1542654872222326785","Thu Jun 30 23:42:37 +0000 2022","863527548","Earlier this week, after a bank run on a rural bank, people on the streets of Henan, China were demanding their money back. Around 40 billion yuan (~$6 billion) were frozen, and tens of thousands of depositors couldn't withdraw their money. Take a look:
https://t.co/7cSZK2pF4Q"
"https://twitter.com/polijunkie_aus/status/1542651483782787072","Thu Jun 30 23:29:09 +0000 2022","788854948586921984","A WeChat poll for Chinese Australians finds 57% respondents “love Australia very much and will stay for the rest of their lives”, 18% “don’t love Australia but don’t want go back to China”, 24% “not sure, hesitating”. 
No choice for “love Aus &amp; China” “no love Aus but love China” https://t.co/HRNZmf3NoI"
"https://twitter.com/ladyjadebean/status/1542658865392627712","Thu Jun 30 23:58:29 +0000 2022","3246573281","@Rochon15 @AdamLockett34 @CarymaRules @CPC_HQ Move to China now then."
"https://twitter.com/JaniceLumley1/status/1542655311965696001","Thu Jun 30 23:44:22 +0000 2022","1212934077961011200","🔥Brian Berletic | The New Atlas (39 min) 
'""Partnership in Blue Pacific"" to turn Pacific Islands into anti-China war zone.

The white racist imperialists are back, in a race to plant their jackboot on the necks of Pacific Islands nations. 
https://t.co/ePWovYLeEu"
"https://twitter.com/SKR_Economist/status/1542656444264480768","Thu Jun 30 23:48:52 +0000 2022","1150220481259171840","Reducing China dependence as one of its major exporters is probably easier if you just do it while pretending nothing new is happening. But I guess that's just me. Perhaps it is indeed wise to declare that China boom is over even before you do anything. 
https://t.co/8A3H5WLaFJ"
"https://twitter.com/damonlordwriter/status/1542654100969558018","Thu Jun 30 23:39:33 +0000 2022","1060587855674818560","#3positives for June:
1. Progress with my studies and writing
2. Walking average of 10km a day; good for health.
3. Rereading China Miéville's ""Perdido Street Station"" and I can't get over what a genius Miéville is."
"https://twitter.com/JohnRGardy1/status/1542659048935280641","Thu Jun 30 23:59:13 +0000 2022","1474031887446282242","@TheRealKeean This is what they do in China"
"https://twitter.com/CWilson_FCDO/status/1542657747711320070","Thu Jun 30 23:54:02 +0000 2022","849728088","🇬🇧 PM Boris Johnson: “We will do all we can to hold China to its commitments” regarding Hong Kong"
"https://twitter.com/CWilson_FCDO/status/1542658409996099585","Thu Jun 30 23:56:40 +0000 2022","849728088","“We continue to challenge China for breaching the legally-binding commitments it signed up to under the Joint Declaration”: Twenty-fifth anniversary of the handover of Hong Kong: Foreign Secretary's statement - https://t.co/Cg8KrvTtAi https://t.co/ZEYVT2H1dk"
"https://twitter.com/CindyWan19/status/1542656220577685504","Thu Jun 30 23:47:58 +0000 2022","1198100093007581184","@GangloSaxon @thocpodcast Indeed. Small fishing village one moment, world-class financial center and vibrant, modern city the next. How did that happen?
Hint: it wasn’t China’s doing.
Hong Kong has been around longer than the bloody PRC! https://t.co/Ve515RPlz6"
"https://twitter.com/ShaughnessyMat/status/1542654902027300864","Thu Jun 30 23:42:44 +0000 2022","151498176","@AaronDodd His tweets about how Labor is alienating China go really well with his tweets supporting alienating China under the previous regime"
"https://twitter.com/hahnalytics/status/1542654383569178627","Thu Jun 30 23:40:40 +0000 2022","825517357695131649","@PoliticsInsider Well McConnell has personal financial interest in seeing China succeed. 

https://t.co/j3W52ImM30"
"https://twitter.com/RipleyInCT/status/1542652978187878400","Thu Jun 30 23:35:05 +0000 2022","152844169","@PoliticsInsider @deepbluezz58 China can wait till November."
"https://twitter.com/nicoleperlroth/status/1542655072093339648","Thu Jun 30 23:43:24 +0000 2022","13404292","People think China is the biggest contributor to climate change. It’s not. It’s the U.S. 

The world will not meet its climate goals without us. We are veering dangerously close to a 2.9 degree uptick—an unlivable planet for our children."
"https://twitter.com/McAleeseAssocPC/status/1542653464211324933","Thu Jun 30 23:37:01 +0000 2022","1097563098393784320","Jim McAleese participates in @GovConWire Interview Series hosted by @MyattSummer - Listen for big picture #DoD trends including increasing #defensefunding w/ 44% of growth to @usairforce to be immediately shifted to the China fight:
#KnowWhatYouNeedToKnow https://t.co/c4GyDtcpNB"
"https://twitter.com/hermmays/status/1542654358088826881","Thu Jun 30 23:40:34 +0000 2022","14912323","@marshallu and @MarshallUCOS represented at #aos_bc_2022 in #PuertoRico with international collaborative research on the Japanese White-eye between WV, Japan, Taiwan, and China. https://t.co/oQJXbK2BaG"
"https://twitter.com/DataTrekMB/status/1542652155139588096","Thu Jun 30 23:31:49 +0000 2022","933369884553170946","We explain the key to US electric vehicle adoption &amp; why it means the US EV market will likely grow slower than many investors anticipate, especially versus China and Europe, in our tonight's report.

Read it by signing up free on https://t.co/pkogxvctiT! $GM $F $TSLA $RIVN $NIO"
"https://twitter.com/miller8302552/status/1542653922870951939","Thu Jun 30 23:38:50 +0000 2022","1317270798382501888","@Bostonmyk @WorldWarIII1987 Fight Fight by @kevinmillerauth is a fantastic book and starts with a US destroyer getting slimed in the South China Sea. Highly recommend the Raven One series (Fight Fight is book 3)"
"https://twitter.com/cathypro2/status/1542657141647056896","Thu Jun 30 23:51:38 +0000 2022","1445194859976011780","@groth1945 Anthony Quinn plays a Soviet prisoner who is released to become Pope, Russia and China on brink of war due to famine, so new Pope empties the Church coffers to feed both countries. Francis reminds me of that Pope."
"https://twitter.com/ForeignAffairs/status/1542652074902552577","Thu Jun 30 23:31:30 +0000 2022","21114659","“Contradictions, internal tensions, and even hypocrisy have become deeply woven into U.S. soft power. Managed properly, China’s less lofty vision of soft power might yet avoid that problem.”
https://t.co/x0H7dN1ObL"
"https://twitter.com/LogKa11/status/1542653666561298433","Thu Jun 30 23:37:49 +0000 2022","1492043573751160833","@ArmchairW One of the obvious Soviet policy failures was its refusal to certain economic liberalization similar to China. This also hampered its ability in getting non-aligned countries to ally with it structurally"
"https://twitter.com/DianeCl63137033/status/1542653068524695558","Thu Jun 30 23:35:27 +0000 2022","1347991327728758784","@JamesTate121 I can do that. Better to stop Putin in Ukraine than wait until he attacks the Baltic states, Finland, etc. Also time for us to reduce our dependence on anything coming from Russia and China. Let’s rebuild our manufacturing for jobs &amp; reliability of goods. Yes, it’ll cost more."
"https://twitter.com/eddieharkin/status/1542654046896635908","Thu Jun 30 23:39:20 +0000 2022","30681282","@trussliz Maybe China is only doing it in a limited and specific way"
"https://twitter.com/drclairetaylor/status/1542652925721432068","Thu Jun 30 23:34:53 +0000 2022","1513942742715584520","@neilsonandson It seems almost impossible to challenge it now. The word mild should never have been applied and the right people did not challenge it. Where is the CMO? And the rest? When it goes horribly wrong it will be ‘unprecedented’. Again why are china going to such lengths to prevent it?"
"https://twitter.com/wycliff678/status/1542651266853089280","Thu Jun 30 23:28:17 +0000 2022","1510874756324548619","@kiipio @Charles_Gayron @genshinmains They say, ""you're being racist because you agree with them"" while they talk bad about mihoyo as a china company. So who's racist here lmao"
"https://twitter.com/mongramosjr/status/1542658800821211136","Thu Jun 30 23:58:13 +0000 2022","208785567","@drhenry4 US was angered when China weakened its Yuan. The intricacies of foreign exchange."
"https://twitter.com/mauricevachon12/status/1542657367866736641","Thu Jun 30 23:52:32 +0000 2022","1250882400751583234","@davidpgoldman @GordonGChang In all fairness, @GordonGChang, has a point.

Waiting for China to melt is a no brainer.

Guaranteed to happen ... every 5,000 yrs..."
"https://twitter.com/sue11794094/status/1542657270886154241","Thu Jun 30 23:52:09 +0000 2022","986870979921174530","@AngelaRayner Quelle surprise.A Tory resigns immediately because they have fallen below expected standards (maybe worse than that) and of course it’s all the PM’s fault. You really do need to give your head a wobble,at least he resigned not like some of your mates. Dare I mention China &amp; acid!"
"https://twitter.com/pstAsiatech/status/1542650456735944705","Thu Jun 30 23:25:04 +0000 2022","732964902273306624","In 2020, the ISO approved a Chinese proposal to establish a technical committee for lithium standards. China now chairs this panel, some members of Japanese association worry Chinese will seek to advance standards that benefit China battery industry. https://t.co/L8OeSVelEo"
"https://twitter.com/WashTimes/status/1542658761927573507","Thu Jun 30 23:58:04 +0000 2022","14662354","China rejects NATO criticism in new strategic blueprint

https://t.co/vjBdkpDQxs https://t.co/TYXPwE5GRv"
"https://twitter.com/CNBC/status/1542658386516496385","Thu Jun 30 23:56:35 +0000 2022","20402945","Asia-Pacific markets poised to trade lower; survey on China's factory activity results ahead https://t.co/EbA92YWUI5"
"https://twitter.com/ibhregore/status/1542649214429237248","Thu Jun 30 23:20:08 +0000 2022","616948080","@trussliz You expected China to uphold a ""legally binding"" treaty, even after 25 years, yet are about to push through legislation that allows the UK to break a legally binding treaty signed &amp; ratified by large Tory majority parliament only a few years ago. Isn't that a tadge hypocritical?"
"https://twitter.com/CNBC/status/1542654119147704321","Thu Jun 30 23:39:37 +0000 2022","20402945","China clears its backlog of stranded Australian coal — but don't expect Beijing to buy more soon https://t.co/hyNjKbLONY"
"https://twitter.com/Sizzla14/status/1542656045880942593","Thu Jun 30 23:47:17 +0000 2022","138110451","@PoliticsInsider Quite frankly middle class working people (Dems or Reps)don’t know know WTF the “China Bill”is anyway?🤷🏽‍♂️"
"https://twitter.com/TheADAApe/status/1542658635737796608","Thu Jun 30 23:57:34 +0000 2022","2465974779","@hardmoneyLINK I had a physical inventory business once. Was a huge wake up call that inventory and liquidity are not things I want to worry about ever again. Don’t count farming in this as you don’t have to ship in your soil from China and your water from the Netherlands? You sell all at once."
"https://twitter.com/masslivenews/status/1542656498886647809","Thu Jun 30 23:49:05 +0000 2022","14408989","Those taking part in the ceremony Thursday came from Brazil, China, Kenya, India and more. https://t.co/GjGKSP4qGY"
"https://twitter.com/rayane_tamer/status/1542652067244032000","Thu Jun 30 23:31:28 +0000 2022","706402982636589057","Latest with @LinEvlin: Twenty-five years after the handover of Hong Kong, has China broken its promise to the people? @SBSNews https://t.co/g6ofEZXhWE"
"https://twitter.com/tfiglobal/status/1542651697037819906","Thu Jun 30 23:30:00 +0000 2022","1282900567933648903","Chinese builders are so miserable these days that they are accepting wheat and garlic as installments

Housing companies in #China are struggling to sell enough houses

https://t.co/Yy6rkAX7Yd"
"https://twitter.com/WashTimes/status/1542649986114101248","Thu Jun 30 23:23:12 +0000 2022","14662354","The decision by NATO leaders for the first time to highlight the global security threat posed by China has triggered outrage in Beijing, where the Chinese foreign ministry on Thursday accused the Western military alliance of pushing a narrative that... https://t.co/AnPC0YFxaX"
"https://twitter.com/uncle_authority/status/1542658972636913664","Thu Jun 30 23:58:54 +0000 2022","1364948534341087235","@mrs_socialista If these people actually think capitalism is when people buy and sell stuff they should be flying Chinese flags since more people buy and sell stuff in China than anywhere else on Earth."
"https://twitter.com/BuzzFeedNews/status/1542657988254498816","Thu Jun 30 23:55:00 +0000 2022","1020058453","This is how China hollowed out the identity of a Muslim city in Xinjiang — and then turned it into a tourist attraction. 

https://t.co/BqpoGiYd0F"
"https://twitter.com/nytpolitics/status/1542650949121998848","Thu Jun 30 23:27:01 +0000 2022","14434063","In meetings of the G7 nations and NATO this week in Europe, Mr. Biden and his allies hammered home the idea that they must stand united against Russia while drawing new and firmer lines against what they see as predatory economic practices by China. https://t.co/BfOjTZ1Dtn"
"https://twitter.com/EnemyInAState/status/1542658532473978883","Thu Jun 30 23:57:10 +0000 2022","846454000585244672","'Vaccines used as treatments' the same story everywhere (sans China)
https://t.co/kOMx1xtHBx"
"https://twitter.com/shakyradunn/status/1542657302922141697","Thu Jun 30 23:52:16 +0000 2022","745855852482015232","@NFerare I'm in Iowa. Tiny, tiny Iowa.

-China
-Poland
-Texas
-Russia
-New York
-Louisiana
-Atlanta

And some I don't even KNOW yet."
"https://twitter.com/wsbgnl/status/1542656519002398720","Thu Jun 30 23:49:09 +0000 2022","1143908639876485120","@Adonna55 I won’t pretend to know what exactly is motivating China’s leadership but I do appreciate the saved lives and the rhetoric about putting health ahead of short term economic gain"
"https://twitter.com/LocalJazzz/status/1541963900123758598","Wed Jun 29 01:56:56 +0000 2022","1347130811150077954","Attention GDTwt: The following users have been revealed to be undercover accounts working for the Chinese government. Please report them and do not give away personal details! https://t.co/HtVF5hruvh"
"https://twitter.com/IamKostasT/status/1541713318313967618","Tue Jun 28 09:21:13 +0000 2022","850262450251341826","Breaking
The Chinese government has officially informed #Turkey that it is willing to sell 80 5th generation J-20 fighters."
"https://twitter.com/bennusf1/status/1542021261194313730","Wed Jun 29 05:44:52 +0000 2022","1522814267363319808","Why are people cancelling Zhou for what the Chinese government is doing? Why is he responsible for their actions? He's lived in the UK for most of his life so he could start his karting career, he has zero affiliation to the Chinese government whatsoever."
"https://twitter.com/JiRongMFA/status/1541676522917859328","Tue Jun 28 06:55:00 +0000 2022","1517420300136480769","#Latest Two 🇨🇳#Chinese Airforce Y-20 transport planes carrying aid from Chinese government just landed in #Kabul, #Afganistan this morning. #AfghanistanEarthquake https://t.co/3e9x5mcu7w"
"https://twitter.com/EzraDrissman/status/1542122677393031168","Wed Jun 29 12:27:52 +0000 2022","171076401","I heard from a friend that Joe Biden takes kick backs from the communist Chinese government through his son."
"https://twitter.com/TimCJudd/status/1541952956240515072","Wed Jun 29 01:13:27 +0000 2022","21775167","I watch Tucker Carlson so you don’t have to. This might be interesting. We open with Tuckums in Brazil and the Chinese government taking it over…and Biden doesn’t care. The US economy is a disaster…why? I’m guessing it’s Biden?
#PrudBlue22 #DemVoice1 #BlueVoices"
"https://twitter.com/MFA_China/status/1542514512380968960","Thu Jun 30 14:24:52 +0000 2022","1183694592433983489","The Chinese government announced RMB500mln emergency humanitarian assistance to Sri Lanka. 1,000 tonnes of rice, the first batch of a total of 10,000 tonnes pledged by China, has arrived in Colombo. We hope it will help Sri Lanka overcome the current difficulties. https://t.co/GUKk9N9Rjz"
"https://twitter.com/socialist_china/status/1542554823329038340","Thu Jun 30 17:05:03 +0000 2022","1387701009934393344","Remember all the hype about social credit being an Orwellian scheme for the Chinese government to spy on the population? Cracking down on insider trading seems like a pretty good idea. https://t.co/k2dQTxHtJa"
"https://twitter.com/DevilDogGamer/status/1542230399530696706","Wed Jun 29 19:35:55 +0000 2022","394824869","Lolol FCC looking to block Tiktok because its a Chinese government spytool....almost like it was reported to be a few years ago lol"
"https://twitter.com/victor_kenani/status/1542133843443982336","Wed Jun 29 13:12:14 +0000 2022","510809465","Zimbabwe’s new parliament building constructed by the Chinese government is complete and ready for handover. The sprawling 160 million US dollar complex built on a hilltop in Mt Hampden on the outskirts of the capital was a gift from Beijing. https://t.co/JoAWHzS2Nd"
"https://twitter.com/Exposin09822121/status/1541568732308377600","Mon Jun 27 23:46:41 +0000 2022","1407468938083119107","URGENT ❌❌ Ethnic Uyghur student Zulyar Yasin is set to go on trial for “separatism” in Urumqi for “travelling to Turkey”. The Chinese Chinese government have zero evidence but has targeted Yasin because he comes from a family of intellectuals.#ThisIsTheRealityForMuslimUyghurs https://t.co/SzI2h5HxhM"
